iso_code,year,cause,death_rate
BDI,2019,Colon and rectum cancers,2.82
BDI,2019,"Cardiomyopathy, myocarditis, endocarditis",2.7
BDI,2019,Mouth and oropharynx cancers,2.48
BDI,2019,Epilepsy,2.04
BDI,2019,Yellow fever,2.01
BDI,2019,Schistosomiasis,1.83
BDI,2019,Gallbladder and biliary diseases,1.62
BDI,2019,Rheumatic heart disease,1.57
BDI,2019,Sudden infant death syndrome,1.57
BDI,2019,Stomach cancer,1.56
BDI,2019,Tetanus,1.54
BDI,2019,Acute hepatitis A,1.24
BDI,2019,Upper respiratory infections,1.19
BDI,2019,Leukaemia,1.17
BDI,2019,Melanoma and other skin cancers,1.05
BDI,2019,Sickle cell disorders and trait,0.97
BDI,2019,Gastritis and duodenitis,0.97
BDI,2019,Appendicitis,0.95
BDI,2019,Bladder cancer,0.95
BDI,2019,Ovary cancer,0.93
BDI,2019,Parkinson disease,0.9
BDI,2019,Collective violence and legal intervention,0.84
BDI,2019,Skin diseases,0.8
BDI,2019,Pancreatitis,0.75
BDI,2019,Cysticercosis,0.71
BDI,2019,"Trachea, bronchus, lung cancers",0.66
BDI,2019,Alcohol use disorders,0.66
BDI,2019,Brain and nervous system cancers,0.59
BDI,2019,Corpus uteri cancer,0.58
BDI,2019,Pancreas cancer,0.57
BDI,2019,Larynx cancer,0.56
BDI,2019,Syphilis,0.52
BDI,2019,Drug use disorders,0.46
BDI,2019,Kidney cancer,0.45
BDI,2019,Encephalitis,0.4
BDI,2019,Acute hepatitis B,0.38
BDI,2019,Inflammatory bowel disease,0.33
BDI,2019,Echinococcosis,0.17
BDI,2019,Acute hepatitis C,0.15
BDI,2019,Measles,0.15
BDI,2019,Rheumatoid arthritis,0.15
BDI,2019,Ascariasis,0.14
BDI,2019,Thyroid cancer,0.13
BDI,2019,Gallbladder and biliary tract cancer,0.1
BDI,2019,Testicular cancer,0.08
BDI,2019,Otitis media,0.08
BDI,2019,Natural disasters,0.08
BDI,2019,Gonorrhoea,0.07
BDI,2019,Thalassaemias,0.06
BDI,2019,Gynecological diseases,0.05
BDI,2019,Multiple sclerosis,0.05
BDI,2019,Urolithiasis,0.04
BDI,2019,Acute hepatitis E,0.03
BDI,2019,Chlamydia,0.02
BDI,2019,Diphtheria,0.02
BDI,2019,Mesothelioma,0.01
BDI,2019,Depressive disorders,0.0
BDI,2019,Bipolar disorder,0.0
BDI,2019,Schizophrenia,0.0
BDI,2019,Iodine deficiency,0.0
BDI,2019,Vitamin A deficiency,0.0
BDI,2019,Iron-deficiency anaemia,0.0
BDI,2019,Trichomoniasis,0.0
BDI,2019,Genital herpes,0.0
BDI,2019,African trypanosomiasis,0.0
BDI,2019,Chagas disease,0.0
BDI,2019,Trichuriasis,0.0
BDI,2019,Hookworm disease,0.0
BDI,2019,Food-bourne trematodes,0.0
BDI,2019,Leprosy,0.0
BDI,2019,Dengue,0.0
BDI,2019,Trachoma,0.0
BDI,2019,Leishmaniasis,0.0
BDI,2019,Lymphatic filariasis,0.0
BDI,2019,Onchocerciasis,0.0
BDI,2019,Infertility,0.0
BDI,2019,Benign prostatic hyperplasia,0.0
BDI,2019,Migraine,0.0
BDI,2019,Non-migraine headache,0.0
BDI,2019,Glaucoma,0.0
BDI,2019,Cataracts,0.0
BDI,2019,Uncorrected refractive errors,0.0
BDI,2019,Macular degeneration,0.0
BDI,2019,Other vision loss,0.0
BDI,2019,Other hearing loss,0.0
BDI,2019,Anxiety disorders,0.0
BDI,2019,Eating disorders,0.0
BDI,2019,Autism and Asperger syndrome,0.0
BDI,2019,Childhood behavioural disorders,0.0
BDI,2019,Idiopathic intellectual disability,0.0
BDI,2019,Oral conditions,0.0
BDI,2019,Osteoarthritis,0.0
BDI,2019,Gout,0.0
BDI,2019,Back and neck pain,0.0
CPV,2019,Ischaemic heart disease,83.18
CPV,2019,Stroke,49.4
CPV,2019,Lower respiratory infections,42.95
CPV,2019,Road injury,26.78
CPV,2019,Diabetes mellitus,20.34
CPV,2019,Cirrhosis of the liver,18.28
CPV,2019,Kidney diseases,15.49
CPV,2019,Interpersonal violence,13.36
CPV,2019,Self-harm,12.93
CPV,2019,Alzheimer disease and other dementias,12.29
CPV,2019,Stomach cancer,12.24
CPV,2019,Neonatal conditions,12.07
CPV,2019,Chronic obstructive pulmonary disease,10.49
CPV,2019,Prostate cancer,9.52
CPV,2019,Liver cancer,8.98
CPV,2019,Hypertensive heart disease,8.9
CPV,2019,"Trachea, bronchus, lung cancers",7.95
CPV,2019,Oesophagus cancer,7.55
CPV,2019,Diarrhoeal diseases,7.49
CPV,2019,Congenital anomalies,6.93
CPV,2019,HIV/AIDS,6.18
CPV,2019,Cervix uteri cancer,4.99
CPV,2019,Pancreas cancer,4.86
CPV,2019,Drowning,4.84
CPV,2019,Falls,4.84
CPV,2019,Breast cancer,4.36
CPV,2019,Tuberculosis,4.26
CPV,2019,Asthma,4.21
CPV,2019,Colon and rectum cancers,3.85
CPV,2019,Mouth and oropharynx cancers,3.72
CPV,2019,Parkinson disease,3.61
CPV,2019,"Lymphomas, multiple myeloma",3.48
CPV,2019,Epilepsy,2.9
CPV,2019,Meningitis,2.62
CPV,2019,"Cardiomyopathy, myocarditis, endocarditis",2.59
CPV,2019,Paralytic ileus and intestinal obstruction,2.57
CPV,2019,Drug use disorders,2.45
CPV,2019,"Fire, heat and hot substances",2.44
CPV,2019,Brain and nervous system cancers,2.17
CPV,2019,Pancreatitis,1.96
CPV,2019,Peptic ulcer disease,1.8
CPV,2019,Leukaemia,1.78
CPV,2019,Kidney cancer,1.63
CPV,2019,Protein-energy malnutrition,1.42
CPV,2019,Larynx cancer,1.33
CPV,2019,Exposure to mechanical forces,1.2
CPV,2019,Skin diseases,1.06
CPV,2019,Gallbladder and biliary diseases,0.91
CPV,2019,Rheumatic heart disease,0.85
CPV,2019,Bladder cancer,0.83
CPV,2019,Maternal conditions,0.83
CPV,2019,Alcohol use disorders,0.75
CPV,2019,Encephalitis,0.69
CPV,2019,Syphilis,0.59
CPV,2019,Ovary cancer,0.58
CPV,2019,Thyroid cancer,0.56
CPV,2019,Rabies,0.56
CPV,2019,Sickle cell disorders and trait,0.55
CPV,2019,Acute hepatitis B,0.51
CPV,2019,Poisonings,0.45
CPV,2019,Melanoma and other skin cancers,0.43
CPV,2019,Corpus uteri cancer,0.4
CPV,2019,Sudden infant death syndrome,0.27
CPV,2019,Gallbladder and biliary tract cancer,0.22
CPV,2019,Testicular cancer,0.2
CPV,2019,Inflammatory bowel disease,0.18
CPV,2019,Multiple sclerosis,0.17
CPV,2019,Rheumatoid arthritis,0.12
CPV,2019,Gastritis and duodenitis,0.11
CPV,2019,Tetanus,0.11
CPV,2019,Cysticercosis,0.09
CPV,2019,Appendicitis,0.08
CPV,2019,Whooping cough,0.07
CPV,2019,Acute hepatitis C,0.05
CPV,2019,Acute hepatitis A,0.05
CPV,2019,Thalassaemias,0.05
CPV,2019,Echinococcosis,0.04
CPV,2019,Upper respiratory infections,0.02
CPV,2019,Ascariasis,0.01
CPV,2019,Acute hepatitis E,0.01
CPV,2019,Urolithiasis,0.01
CPV,2019,Collective violence and legal intervention,0.01
CPV,2019,Natural disasters,0.0
CPV,2019,Oral conditions,0.0
CPV,2019,Infertility,0.0
CPV,2019,Gynecological diseases,0.0
CPV,2019,Benign prostatic hyperplasia,0.0
CPV,2019,Osteoarthritis,0.0
CPV,2019,Gout,0.0
CPV,2019,Back and neck pain,0.0
CPV,2019,Migraine,0.0
CPV,2019,Non-migraine headache,0.0
CPV,2019,Glaucoma,0.0
CPV,2019,Cataracts,0.0
CPV,2019,Uncorrected refractive errors,0.0
CPV,2019,Macular degeneration,0.0
CPV,2019,Other vision loss,0.0
CPV,2019,Other hearing loss,0.0
CPV,2019,Anxiety disorders,0.0
CPV,2019,Eating disorders,0.0
CPV,2019,Autism and Asperger syndrome,0.0
CPV,2019,Childhood behavioural disorders,0.0
CPV,2019,Idiopathic intellectual disability,0.0
CPV,2019,Malaria,0.0
CPV,2019,African trypanosomiasis,0.0
CPV,2019,Chagas disease,0.0
CPV,2019,Schistosomiasis,0.0
CPV,2019,Leishmaniasis,0.0
CPV,2019,Lymphatic filariasis,0.0
CPV,2019,Onchocerciasis,0.0
CPV,2019,Diphtheria,0.0
CPV,2019,Measles,0.0
CPV,2019,Chlamydia,0.0
CPV,2019,Gonorrhoea,0.0
CPV,2019,Trichomoniasis,0.0
CPV,2019,Genital herpes,0.0
CPV,2019,Trichuriasis,0.0
CPV,2019,Hookworm disease,0.0
CPV,2019,Food-bourne trematodes,0.0
CPV,2019,Leprosy,0.0
CPV,2019,Iodine deficiency,0.0
CPV,2019,Vitamin A deficiency,0.0
CPV,2019,Iron-deficiency anaemia,0.0
CPV,2019,Dengue,0.0
CPV,2019,Trachoma,0.0
CPV,2019,Yellow fever,0.0
CPV,2019,Otitis media,0.0
CPV,2019,Depressive disorders,0.0
CPV,2019,Bipolar disorder,0.0
CPV,2019,Schizophrenia,0.0
CPV,2019,Mesothelioma,0.0
CMR,2019,Neonatal conditions,79.3
CMR,2019,Lower respiratory infections,76.04
CMR,2019,HIV/AIDS,53.62
CMR,2019,Diarrhoeal diseases,45.75
CMR,2019,Malaria,43.37
CMR,2019,Stroke,43.24
CMR,2019,Ischaemic heart disease,41.29
CMR,2019,Road injury,30.15
CMR,2019,Tuberculosis,28.63
CMR,2019,Diabetes mellitus,21.11
CMR,2019,Congenital anomalies,20.3
CMR,2019,Kidney diseases,19.85
CMR,2019,Cirrhosis of the liver,17.49
CMR,2019,Meningitis,13.29
CMR,2019,Maternal conditions,10.1
CMR,2019,Self-harm,9.01
CMR,2019,Chronic obstructive pulmonary disease,8.92
CMR,2019,Whooping cough,8.83
CMR,2019,Hypertensive heart disease,7.86
CMR,2019,Sickle cell disorders and trait,7.26
CMR,2019,Breast cancer,7.24
CMR,2019,Interpersonal violence,6.43
CMR,2019,Asthma,6.25
CMR,2019,Cervix uteri cancer,6.11
CMR,2019,Falls,4.77
CMR,2019,Protein-energy malnutrition,4.7
CMR,2019,Drowning,4.55
CMR,2019,Syphilis,4.52
CMR,2019,Alzheimer disease and other dementias,4.47
CMR,2019,Measles,3.97
CMR,2019,"Cardiomyopathy, myocarditis, endocarditis",3.81
CMR,2019,Prostate cancer,3.63
CMR,2019,Paralytic ileus and intestinal obstruction,3.6
CMR,2019,Drug use disorders,3.58
CMR,2019,"Fire, heat and hot substances",3.51
CMR,2019,Liver cancer,3.38
CMR,2019,Epilepsy,3.35
CMR,2019,Mouth and oropharynx cancers,3.26
CMR,2019,Exposure to mechanical forces,3.01
CMR,2019,Peptic ulcer disease,2.91
CMR,2019,Poisonings,2.57
CMR,2019,Collective violence and legal intervention,2.48
CMR,2019,Pancreatitis,2.21
CMR,2019,Colon and rectum cancers,2.2
CMR,2019,Rabies,1.99
CMR,2019,"Lymphomas, multiple myeloma",1.89
CMR,2019,Sudden infant death syndrome,1.81
CMR,2019,Stomach cancer,1.77
CMR,2019,Parkinson disease,1.73
CMR,2019,Acute hepatitis B,1.3
CMR,2019,Rheumatic heart disease,1.25
CMR,2019,Skin diseases,1.25
CMR,2019,Ovary cancer,1.17
CMR,2019,"Trachea, bronchus, lung cancers",1.16
CMR,2019,Pancreas cancer,1.12
CMR,2019,Schistosomiasis,1.11
CMR,2019,Gallbladder and biliary diseases,1.11
CMR,2019,Leukaemia,1.06
CMR,2019,Tetanus,0.86
CMR,2019,Melanoma and other skin cancers,0.79
CMR,2019,Alcohol use disorders,0.76
CMR,2019,Encephalitis,0.72
CMR,2019,Cysticercosis,0.6
CMR,2019,Oesophagus cancer,0.52
CMR,2019,Acute hepatitis A,0.45
CMR,2019,Corpus uteri cancer,0.29
CMR,2019,Appendicitis,0.28
CMR,2019,Gastritis and duodenitis,0.28
CMR,2019,Inflammatory bowel disease,0.26
CMR,2019,Bladder cancer,0.25
CMR,2019,Brain and nervous system cancers,0.23
CMR,2019,Kidney cancer,0.18
CMR,2019,Multiple sclerosis,0.16
CMR,2019,Natural disasters,0.15
CMR,2019,Yellow fever,0.15
CMR,2019,Ascariasis,0.12
CMR,2019,Acute hepatitis C,0.1
CMR,2019,Diphtheria,0.1
CMR,2019,Thyroid cancer,0.1
CMR,2019,Gallbladder and biliary tract cancer,0.1
CMR,2019,Rheumatoid arthritis,0.1
CMR,2019,Thalassaemias,0.09
CMR,2019,Leishmaniasis,0.08
CMR,2019,Upper respiratory infections,0.07
CMR,2019,Testicular cancer,0.07
CMR,2019,Echinococcosis,0.06
CMR,2019,Gonorrhoea,0.04
CMR,2019,African trypanosomiasis,0.04
CMR,2019,Acute hepatitis E,0.03
CMR,2019,Gynecological diseases,0.03
CMR,2019,Urolithiasis,0.03
CMR,2019,Chlamydia,0.02
CMR,2019,Trichomoniasis,0.0
CMR,2019,Genital herpes,0.0
CMR,2019,Chagas disease,0.0
CMR,2019,Dengue,0.0
CMR,2019,Trachoma,0.0
CMR,2019,Lymphatic filariasis,0.0
CMR,2019,Onchocerciasis,0.0
CMR,2019,Otitis media,0.0
CMR,2019,Trichuriasis,0.0
CMR,2019,Hookworm disease,0.0
CMR,2019,Food-bourne trematodes,0.0
CMR,2019,Leprosy,0.0
CMR,2019,Iodine deficiency,0.0
CMR,2019,Vitamin A deficiency,0.0
CMR,2019,Iron-deficiency anaemia,0.0
CMR,2019,Depressive disorders,0.0
CMR,2019,Bipolar disorder,0.0
CMR,2019,Schizophrenia,0.0
CMR,2019,Larynx cancer,0.0
CMR,2019,Mesothelioma,0.0
CMR,2019,Infertility,0.0
CMR,2019,Benign prostatic hyperplasia,0.0
CMR,2019,Migraine,0.0
CMR,2019,Non-migraine headache,0.0
CMR,2019,Glaucoma,0.0
CMR,2019,Cataracts,0.0
CMR,2019,Uncorrected refractive errors,0.0
CMR,2019,Macular degeneration,0.0
CMR,2019,Other vision loss,0.0
CMR,2019,Other hearing loss,0.0
CMR,2019,Anxiety disorders,0.0
CMR,2019,Eating disorders,0.0
CMR,2019,Autism and Asperger syndrome,0.0
CMR,2019,Childhood behavioural disorders,0.0
CMR,2019,Idiopathic intellectual disability,0.0
CMR,2019,Oral conditions,0.0
CMR,2019,Osteoarthritis,0.0
CMR,2019,Gout,0.0
CMR,2019,Back and neck pain,0.0
CAF,2019,Neonatal conditions,119.78
CAF,2019,Lower respiratory infections,110.24
CAF,2019,Tuberculosis,99.13
CAF,2019,Diarrhoeal diseases,98.71
CAF,2019,HIV/AIDS,79.08
CAF,2019,Stroke,69.2
CAF,2019,Malaria,69.11
CAF,2019,Ischaemic heart disease,61.11
CAF,2019,Road injury,37.72
CAF,2019,Measles,34.25
CAF,2019,Hypertensive heart disease,26.39
CAF,2019,Maternal conditions,24.75
CAF,2019,Cirrhosis of the liver,24.3
CAF,2019,Diabetes mellitus,24.05
CAF,2019,Meningitis,21.38
CAF,2019,Interpersonal violence,21.25
CAF,2019,Chronic obstructive pulmonary disease,20.15
CAF,2019,Congenital anomalies,16.34
CAF,2019,Asthma,16.03
CAF,2019,Kidney diseases,14.97
CAF,2019,Protein-energy malnutrition,14.56
CAF,2019,Self-harm,12.33
CAF,2019,Breast cancer,7.25
CAF,2019,Peptic ulcer disease,6.68
CAF,2019,Collective violence and legal intervention,6.61
CAF,2019,Tetanus,5.91
CAF,2019,"Cardiomyopathy, myocarditis, endocarditis",5.69
CAF,2019,Whooping cough,5.59
CAF,2019,Cervix uteri cancer,4.85
CAF,2019,Paralytic ileus and intestinal obstruction,4.31
CAF,2019,Alzheimer disease and other dementias,4.3
CAF,2019,Drowning,4.26
CAF,2019,Sickle cell disorders and trait,4.19
CAF,2019,Rheumatic heart disease,4.09
CAF,2019,Falls,3.82
CAF,2019,Schistosomiasis,3.57
CAF,2019,Cysticercosis,3.45
CAF,2019,Prostate cancer,3.29
CAF,2019,"Fire, heat and hot substances",2.99
CAF,2019,Exposure to mechanical forces,2.96
CAF,2019,Poisonings,2.82
CAF,2019,Gallbladder and biliary diseases,2.67
CAF,2019,Syphilis,2.53
CAF,2019,"Lymphomas, multiple myeloma",2.51
CAF,2019,Epilepsy,2.5
CAF,2019,Liver cancer,2.46
CAF,2019,Colon and rectum cancers,2.45
CAF,2019,Gastritis and duodenitis,2.09
CAF,2019,Mouth and oropharynx cancers,1.92
CAF,2019,Leukaemia,1.86
CAF,2019,Acute hepatitis A,1.45
CAF,2019,Parkinson disease,1.42
CAF,2019,Stomach cancer,1.38
CAF,2019,Ovary cancer,1.35
CAF,2019,Alcohol use disorders,1.3
CAF,2019,Appendicitis,1.3
CAF,2019,Pancreatitis,1.27
CAF,2019,Sudden infant death syndrome,1.21
CAF,2019,Oesophagus cancer,1.01
CAF,2019,Skin diseases,1.01
CAF,2019,"Trachea, bronchus, lung cancers",0.99
CAF,2019,Leishmaniasis,0.96
CAF,2019,Drug use disorders,0.92
CAF,2019,Melanoma and other skin cancers,0.9
CAF,2019,African trypanosomiasis,0.84
CAF,2019,Pancreas cancer,0.77
CAF,2019,Rabies,0.76
CAF,2019,Echinococcosis,0.73
CAF,2019,Acute hepatitis B,0.7
CAF,2019,Encephalitis,0.59
CAF,2019,Kidney cancer,0.56
CAF,2019,Upper respiratory infections,0.51
CAF,2019,Bladder cancer,0.49
CAF,2019,Inflammatory bowel disease,0.44
CAF,2019,Brain and nervous system cancers,0.42
CAF,2019,Corpus uteri cancer,0.41
CAF,2019,Rheumatoid arthritis,0.32
CAF,2019,Gallbladder and biliary tract cancer,0.25
CAF,2019,Diphtheria,0.22
CAF,2019,Larynx cancer,0.2
CAF,2019,Yellow fever,0.19
CAF,2019,Thyroid cancer,0.17
CAF,2019,Gynecological diseases,0.17
CAF,2019,Otitis media,0.13
CAF,2019,Gonorrhoea,0.13
CAF,2019,Acute hepatitis C,0.12
CAF,2019,Ascariasis,0.1
CAF,2019,Urolithiasis,0.1
CAF,2019,Multiple sclerosis,0.08
CAF,2019,Chlamydia,0.04
CAF,2019,Testicular cancer,0.04
CAF,2019,Acute hepatitis E,0.03
CAF,2019,Thalassaemias,0.02
CAF,2019,Migraine,0.0
CAF,2019,Non-migraine headache,0.0
CAF,2019,Glaucoma,0.0
CAF,2019,Cataracts,0.0
CAF,2019,Uncorrected refractive errors,0.0
CAF,2019,Macular degeneration,0.0
CAF,2019,Other vision loss,0.0
CAF,2019,Other hearing loss,0.0
CAF,2019,Osteoarthritis,0.0
CAF,2019,Gout,0.0
CAF,2019,Back and neck pain,0.0
CAF,2019,Benign prostatic hyperplasia,0.0
CAF,2019,Infertility,0.0
CAF,2019,Oral conditions,0.0
CAF,2019,Natural disasters,0.0
CAF,2019,Chagas disease,0.0
CAF,2019,Trichomoniasis,0.0
CAF,2019,Genital herpes,0.0
CAF,2019,Trichuriasis,0.0
CAF,2019,Hookworm disease,0.0
CAF,2019,Food-bourne trematodes,0.0
CAF,2019,Leprosy,0.0
CAF,2019,Dengue,0.0
CAF,2019,Trachoma,0.0
CAF,2019,Lymphatic filariasis,0.0
CAF,2019,Onchocerciasis,0.0
CAF,2019,Mesothelioma,0.0
CAF,2019,Anxiety disorders,0.0
CAF,2019,Eating disorders,0.0
CAF,2019,Autism and Asperger syndrome,0.0
CAF,2019,Childhood behavioural disorders,0.0
CAF,2019,Idiopathic intellectual disability,0.0
CAF,2019,Depressive disorders,0.0
CAF,2019,Bipolar disorder,0.0
CAF,2019,Schizophrenia,0.0
CAF,2019,Iodine deficiency,0.0
CAF,2019,Vitamin A deficiency,0.0
CAF,2019,Iron-deficiency anaemia,0.0
TCD,2019,Lower respiratory infections,146.1
TCD,2019,Neonatal conditions,123.23
TCD,2019,Diarrhoeal diseases,93.34
TCD,2019,Malaria,54.28
TCD,2019,Stroke,38.1
TCD,2019,Ischaemic heart disease,35.47
TCD,2019,Road injury,32.52
TCD,2019,Meningitis,30.21
TCD,2019,Congenital anomalies,23.43
TCD,2019,Maternal conditions,23.1
TCD,2019,Tuberculosis,22.01
TCD,2019,HIV/AIDS,20.24
TCD,2019,Cirrhosis of the liver,19.3
TCD,2019,Whooping cough,15.71
TCD,2019,Measles,14.92
TCD,2019,Protein-energy malnutrition,13.52
TCD,2019,Kidney diseases,11.9
TCD,2019,Diabetes mellitus,11.82
TCD,2019,Chronic obstructive pulmonary disease,8.99
TCD,2019,Interpersonal violence,8.99
TCD,2019,Hypertensive heart disease,7.91
TCD,2019,Asthma,7.89
TCD,2019,Drowning,6.69
TCD,2019,Self-harm,6.46
TCD,2019,Breast cancer,6.37
TCD,2019,Sickle cell disorders and trait,5.45
TCD,2019,Rabies,5.26
TCD,2019,Paralytic ileus and intestinal obstruction,4.6
TCD,2019,"Fire, heat and hot substances",4.54
TCD,2019,Syphilis,4.52
TCD,2019,Tetanus,4.3
TCD,2019,Alzheimer disease and other dementias,4.18
TCD,2019,Exposure to mechanical forces,4.17
TCD,2019,Peptic ulcer disease,4.09
TCD,2019,Falls,4.05
TCD,2019,Cervix uteri cancer,3.98
TCD,2019,Poisonings,3.48
TCD,2019,"Cardiomyopathy, myocarditis, endocarditis",2.94
TCD,2019,Epilepsy,2.82
TCD,2019,"Lymphomas, multiple myeloma",2.45
TCD,2019,Liver cancer,2.43
TCD,2019,Prostate cancer,2.14
TCD,2019,Colon and rectum cancers,2.1
TCD,2019,Mouth and oropharynx cancers,1.85
TCD,2019,Sudden infant death syndrome,1.84
TCD,2019,Collective violence and legal intervention,1.81
TCD,2019,Rheumatic heart disease,1.8
TCD,2019,Pancreatitis,1.78
TCD,2019,Leukaemia,1.74
TCD,2019,Acute hepatitis B,1.68
TCD,2019,Drug use disorders,1.45
TCD,2019,Ovary cancer,1.38
TCD,2019,Parkinson disease,1.28
TCD,2019,Gallbladder and biliary diseases,1.21
TCD,2019,Stomach cancer,1.17
TCD,2019,Schistosomiasis,1.17
TCD,2019,Skin diseases,0.9
TCD,2019,Acute hepatitis A,0.87
TCD,2019,Melanoma and other skin cancers,0.86
TCD,2019,Yellow fever,0.84
TCD,2019,Diphtheria,0.83
TCD,2019,Cysticercosis,0.77
TCD,2019,Encephalitis,0.76
TCD,2019,Oesophagus cancer,0.76
TCD,2019,Brain and nervous system cancers,0.73
TCD,2019,Pancreas cancer,0.68
TCD,2019,"Trachea, bronchus, lung cancers",0.63
TCD,2019,Alcohol use disorders,0.57
TCD,2019,Kidney cancer,0.52
TCD,2019,Bladder cancer,0.52
TCD,2019,Gastritis and duodenitis,0.5
TCD,2019,Appendicitis,0.48
TCD,2019,Echinococcosis,0.46
TCD,2019,Ascariasis,0.45
TCD,2019,Leishmaniasis,0.38
TCD,2019,Corpus uteri cancer,0.35
TCD,2019,Inflammatory bowel disease,0.28
TCD,2019,Thalassaemias,0.27
TCD,2019,Larynx cancer,0.26
TCD,2019,Upper respiratory infections,0.22
TCD,2019,Acute hepatitis C,0.2
TCD,2019,Gallbladder and biliary tract cancer,0.17
TCD,2019,Thyroid cancer,0.15
TCD,2019,Testicular cancer,0.1
TCD,2019,Multiple sclerosis,0.1
TCD,2019,Rheumatoid arthritis,0.08
TCD,2019,African trypanosomiasis,0.08
TCD,2019,Gynecological diseases,0.04
TCD,2019,Acute hepatitis E,0.03
TCD,2019,Gonorrhoea,0.03
TCD,2019,Urolithiasis,0.02
TCD,2019,Chlamydia,0.01
TCD,2019,Trichomoniasis,0.0
TCD,2019,Genital herpes,0.0
TCD,2019,Chagas disease,0.0
TCD,2019,Otitis media,0.0
TCD,2019,Trichuriasis,0.0
TCD,2019,Hookworm disease,0.0
TCD,2019,Food-bourne trematodes,0.0
TCD,2019,Leprosy,0.0
TCD,2019,Lymphatic filariasis,0.0
TCD,2019,Onchocerciasis,0.0
TCD,2019,Dengue,0.0
TCD,2019,Trachoma,0.0
TCD,2019,Iodine deficiency,0.0
TCD,2019,Vitamin A deficiency,0.0
TCD,2019,Iron-deficiency anaemia,0.0
TCD,2019,Mesothelioma,0.0
TCD,2019,Anxiety disorders,0.0
TCD,2019,Eating disorders,0.0
TCD,2019,Autism and Asperger syndrome,0.0
TCD,2019,Childhood behavioural disorders,0.0
TCD,2019,Idiopathic intellectual disability,0.0
TCD,2019,Depressive disorders,0.0
TCD,2019,Bipolar disorder,0.0
TCD,2019,Infertility,0.0
TCD,2019,Benign prostatic hyperplasia,0.0
TCD,2019,Migraine,0.0
TCD,2019,Non-migraine headache,0.0
TCD,2019,Glaucoma,0.0
TCD,2019,Cataracts,0.0
TCD,2019,Uncorrected refractive errors,0.0
TCD,2019,Macular degeneration,0.0
TCD,2019,Other vision loss,0.0
TCD,2019,Other hearing loss,0.0
TCD,2019,Osteoarthritis,0.0
TCD,2019,Gout,0.0
TCD,2019,Back and neck pain,0.0
TCD,2019,Oral conditions,0.0
TCD,2019,Natural disasters,0.0
TCD,2019,Schizophrenia,0.0
COM,2019,Neonatal conditions,84.37
COM,2019,Lower respiratory infections,69.86
COM,2019,Diarrhoeal diseases,42.69
COM,2019,Stroke,41.8
COM,2019,Ischaemic heart disease,40.97
COM,2019,Road injury,26.57
COM,2019,Cirrhosis of the liver,18.77
COM,2019,Diabetes mellitus,16.02
COM,2019,Congenital anomalies,15.36
COM,2019,Meningitis,13.57
COM,2019,Hypertensive heart disease,13.52
COM,2019,Cervix uteri cancer,12.28
COM,2019,Kidney diseases,11.91
COM,2019,Protein-energy malnutrition,11.27
COM,2019,Chronic obstructive pulmonary disease,9.81
COM,2019,Whooping cough,9.4
COM,2019,Tuberculosis,9.27
COM,2019,Interpersonal violence,7.43
COM,2019,Asthma,5.75
COM,2019,Maternal conditions,5.52
COM,2019,Alzheimer disease and other dementias,5.46
COM,2019,Self-harm,5.38
COM,2019,Paralytic ileus and intestinal obstruction,4.44
COM,2019,Drowning,4.08
COM,2019,Oesophagus cancer,3.95
COM,2019,Prostate cancer,3.86
COM,2019,Liver cancer,3.42
COM,2019,Malaria,3.41
COM,2019,"Fire, heat and hot substances",3.18
COM,2019,"Cardiomyopathy, myocarditis, endocarditis",3.09
COM,2019,Falls,3.08
COM,2019,Exposure to mechanical forces,2.65
COM,2019,Breast cancer,2.65
COM,2019,Peptic ulcer disease,2.47
COM,2019,Poisonings,2.36
COM,2019,"Lymphomas, multiple myeloma",2.26
COM,2019,Syphilis,2.25
COM,2019,Colon and rectum cancers,2.19
COM,2019,Gallbladder and biliary diseases,2.06
COM,2019,Epilepsy,2.04
COM,2019,Mouth and oropharynx cancers,1.82
COM,2019,Rabies,1.7
COM,2019,Melanoma and other skin cancers,1.46
COM,2019,Tetanus,1.4
COM,2019,Parkinson disease,1.35
COM,2019,Stomach cancer,1.32
COM,2019,Sudden infant death syndrome,1.3
COM,2019,Bladder cancer,1.21
COM,2019,Rheumatic heart disease,1.2
COM,2019,Gastritis and duodenitis,1.13
COM,2019,Skin diseases,1.08
COM,2019,Natural disasters,1.08
COM,2019,Pancreatitis,0.91
COM,2019,Drug use disorders,0.78
COM,2019,Acute hepatitis A,0.77
COM,2019,Appendicitis,0.69
COM,2019,Alcohol use disorders,0.68
COM,2019,Larynx cancer,0.61
COM,2019,Acute hepatitis B,0.6
COM,2019,Encephalitis,0.49
COM,2019,Upper respiratory infections,0.49
COM,2019,Inflammatory bowel disease,0.44
COM,2019,Corpus uteri cancer,0.37
COM,2019,Ovary cancer,0.36
COM,2019,Leukaemia,0.36
COM,2019,Sickle cell disorders and trait,0.27
COM,2019,Rheumatoid arthritis,0.2
COM,2019,Cysticercosis,0.15
COM,2019,Acute hepatitis C,0.12
COM,2019,"Trachea, bronchus, lung cancers",0.12
