iso_code,year,cause,cause_group,deaths,population,death_rate
BWA,2000,"Lymphomas, multiple myeloma",2,51.12,1643333.0,3.11
BWA,2000,Liver cancer,2,42.77,1643333.0,2.6
BWA,2000,Gastritis and duodenitis,2,36.18,1643333.0,2.2
BWA,2000,"Trachea, bronchus, lung cancers",2,32.93,1643333.0,2.0
BWA,2000,Alcohol use disorders,2,31.72,1643333.0,1.93
BWA,2000,Melanoma and other skin cancers,2,31.03,1643333.0,1.89
BWA,2000,Breast cancer,2,30.29,1643333.0,1.84
BWA,2000,Prostate cancer,2,27.93,1643333.0,1.7
BWA,2000,Parkinson disease,2,26.6,1643333.0,1.62
BWA,2000,Pancreatitis,2,26.37,1643333.0,1.6
BWA,2000,Skin diseases,2,24.97,1643333.0,1.52
BWA,2000,Drug use disorders,2,23.99,1643333.0,1.46
BWA,2000,Schistosomiasis,1,21.95,1643333.0,1.34
BWA,2000,Appendicitis,2,18.76,1643333.0,1.14
BWA,2000,Syphilis,1,16.56,1643333.0,1.01
BWA,2000,Cysticercosis,1,16.49,1643333.0,1.0
BWA,2000,Colon and rectum cancers,2,15.64,1643333.0,0.95
BWA,2000,Larynx cancer,2,15.01,1643333.0,0.91
BWA,2000,Upper respiratory infections,1,13.8,1643333.0,0.84
BWA,2000,Whooping cough,1,12.68,1643333.0,0.77
BWA,2000,Sudden infant death syndrome,2,11.39,1643333.0,0.69
BWA,2000,Inflammatory bowel disease,2,10.78,1643333.0,0.66
BWA,2000,Acute hepatitis B,1,10.46,1643333.0,0.64
BWA,2000,Rheumatoid arthritis,2,9.94,1643333.0,0.6
BWA,2000,Encephalitis,1,9.63,1643333.0,0.59
BWA,2000,Stomach cancer,2,9.51,1643333.0,0.58
BWA,2000,Leukaemia,2,7.67,1643333.0,0.47
BWA,2000,Pancreas cancer,2,7.01,1643333.0,0.43
BWA,2000,Ovary cancer,2,7.03,1643333.0,0.43
BWA,2000,Acute hepatitis A,1,6.64,1643333.0,0.4
BWA,2000,Gynecological diseases,2,5.63,1643333.0,0.34
BWA,2000,Rabies,1,5.24,1643333.0,0.32
BWA,2000,Tetanus,1,4.98,1643333.0,0.3
BWA,2000,Corpus uteri cancer,2,4.6,1643333.0,0.28
BWA,2000,Bladder cancer,2,4.14,1643333.0,0.25
BWA,2000,Gonorrhoea,1,4.15,1643333.0,0.25
BWA,2000,Kidney cancer,2,3.93,1643333.0,0.24
BWA,2000,Natural disasters,3,2.92,1643333.0,0.18
BWA,2000,Echinococcosis,1,2.89,1643333.0,0.18
BWA,2000,Brain and nervous system cancers,2,2.9,1643333.0,0.18
BWA,2000,Multiple sclerosis,2,2.63,1643333.0,0.16
BWA,2000,Chlamydia,1,1.44,1643333.0,0.09
BWA,2000,Acute hepatitis C,1,1.13,1643333.0,0.07
BWA,2000,Gallbladder and biliary tract cancer,2,1.2,1643333.0,0.07
BWA,2000,Urolithiasis,2,0.84,1643333.0,0.05
BWA,2000,Thyroid cancer,2,0.71,1643333.0,0.04
BWA,2000,Sickle cell disorders and trait,2,0.68,1643333.0,0.04
BWA,2000,Otitis media,1,0.58,1643333.0,0.04
BWA,2000,Acute hepatitis E,1,0.47,1643333.0,0.03
BWA,2000,Ascariasis,1,0.45,1643333.0,0.03
BWA,2000,Thalassaemias,2,0.29,1643333.0,0.02
BWA,2000,Diphtheria,1,0.14,1643333.0,0.01
BWA,2000,Collective violence and legal intervention,3,0.22,1643333.0,0.01
BWA,2000,Oral conditions,2,0.0,1643333.0,0.0
BWA,2000,Infertility,2,0.0,1643333.0,0.0
BWA,2000,Benign prostatic hyperplasia,2,0.0,1643333.0,0.0
BWA,2000,Osteoarthritis,2,0.0,1643333.0,0.0
BWA,2000,Gout,2,0.0,1643333.0,0.0
BWA,2000,Back and neck pain,2,0.0,1643333.0,0.0
BWA,2000,Migraine,2,0.0,1643333.0,0.0
BWA,2000,Non-migraine headache,2,0.0,1643333.0,0.0
BWA,2000,Glaucoma,2,0.0,1643333.0,0.0
BWA,2000,Cataracts,2,0.0,1643333.0,0.0
BWA,2000,Uncorrected refractive errors,2,0.0,1643333.0,0.0
BWA,2000,Macular degeneration,2,0.0,1643333.0,0.0
BWA,2000,Other vision loss,2,0.0,1643333.0,0.0
BWA,2000,Other hearing loss,2,0.0,1643333.0,0.0
BWA,2000,Trichomoniasis,1,0.0,1643333.0,0.0
BWA,2000,Genital herpes,1,0.0,1643333.0,0.0
BWA,2000,African trypanosomiasis,1,0.0,1643333.0,0.0
BWA,2000,Chagas disease,1,0.0,1643333.0,0.0
BWA,2000,Trichuriasis,1,0.0,1643333.0,0.0
BWA,2000,Hookworm disease,1,0.0,1643333.0,0.0
BWA,2000,Food-bourne trematodes,1,0.0,1643333.0,0.0
BWA,2000,Leprosy,1,0.0,1643333.0,0.0
BWA,2000,Iodine deficiency,1,0.0,1643333.0,0.0
BWA,2000,Vitamin A deficiency,1,0.0,1643333.0,0.0
BWA,2000,Iron-deficiency anaemia,1,0.0,1643333.0,0.0
BWA,2000,Dengue,1,0.0,1643333.0,0.0
BWA,2000,Trachoma,1,0.0,1643333.0,0.0
BWA,2000,Yellow fever,1,0.0,1643333.0,0.0
BWA,2000,Leishmaniasis,1,0.0,1643333.0,0.0
BWA,2000,Lymphatic filariasis,1,0.0,1643333.0,0.0
BWA,2000,Onchocerciasis,1,0.0,1643333.0,0.0
BWA,2000,Mesothelioma,2,0.0,1643333.0,0.0
BWA,2000,Depressive disorders,2,0.0,1643333.0,0.0
BWA,2000,Bipolar disorder,2,0.0,1643333.0,0.0
BWA,2000,Schizophrenia,2,0.0,1643333.0,0.0
BWA,2000,Anxiety disorders,2,0.0,1643333.0,0.0
BWA,2000,Eating disorders,2,0.07,1643333.0,0.0
BWA,2000,Autism and Asperger syndrome,2,0.0,1643333.0,0.0
BWA,2000,Childhood behavioural disorders,2,0.0,1643333.0,0.0
BWA,2000,Idiopathic intellectual disability,2,0.0,1643333.0,0.0
BWA,2000,Testicular cancer,2,0.07,1643333.0,0.0
BFA,2000,Malaria,1,30125.4,11600000.0,259.7
BFA,2000,Neonatal conditions,1,18554.86,11600000.0,159.96
BFA,2000,Lower respiratory infections,1,15512.92,11600000.0,133.73
BFA,2000,Diarrhoeal diseases,1,15069.99,11600000.0,129.91
BFA,2000,HIV/AIDS,1,11980.0,11600000.0,103.28
BFA,2000,Measles,1,11592.24,11600000.0,99.93
BFA,2000,Meningitis,1,5720.27,11600000.0,49.31
BFA,2000,Ischaemic heart disease,2,5174.47,11600000.0,44.61
BFA,2000,Stroke,2,4185.35,11600000.0,36.08
BFA,2000,Road injury,3,3206.91,11600000.0,27.65
BFA,2000,Cirrhosis of the liver,2,3071.07,11600000.0,26.47
BFA,2000,Sickle cell disorders and trait,2,3064.97,11600000.0,26.42
BFA,2000,Protein-energy malnutrition,1,2663.64,11600000.0,22.96
BFA,2000,Maternal conditions,1,2184.13,11600000.0,18.83
BFA,2000,Congenital anomalies,2,2164.09,11600000.0,18.66
BFA,2000,Tuberculosis,1,2055.79,11600000.0,17.72
BFA,2000,Diabetes mellitus,2,1757.11,11600000.0,15.15
BFA,2000,Kidney diseases,2,1596.98,11600000.0,13.77
BFA,2000,Cervix uteri cancer,2,1269.23,11600000.0,10.94
BFA,2000,Hypertensive heart disease,2,1266.72,11600000.0,10.92
BFA,2000,Interpersonal violence,3,1217.63,11600000.0,10.5
BFA,2000,Self-harm,3,992.6,11600000.0,8.56
BFA,2000,Chronic obstructive pulmonary disease,2,868.2,11600000.0,7.48
BFA,2000,Asthma,2,856.09,11600000.0,7.38
BFA,2000,Whooping cough,1,836.67,11600000.0,7.21
BFA,2000,Tetanus,1,828.97,11600000.0,7.15
BFA,2000,Liver cancer,2,816.04,11600000.0,7.03
BFA,2000,Drowning,3,589.12,11600000.0,5.08
BFA,2000,Falls,3,557.54,11600000.0,4.81
BFA,2000,Rabies,1,537.37,11600000.0,4.63
BFA,2000,"Cardiomyopathy, myocarditis, endocarditis",2,533.37,11600000.0,4.6
BFA,2000,Alzheimer disease and other dementias,2,504.94,11600000.0,4.35
BFA,2000,Breast cancer,2,443.33,11600000.0,3.82
BFA,2000,"Fire, heat and hot substances",3,442.45,11600000.0,3.81
BFA,2000,Paralytic ileus and intestinal obstruction,2,436.79,11600000.0,3.77
BFA,2000,Stomach cancer,2,423.28,11600000.0,3.65
BFA,2000,Poisonings,3,401.19,11600000.0,3.46
BFA,2000,Exposure to mechanical forces,3,340.88,11600000.0,2.94
BFA,2000,Epilepsy,2,317.98,11600000.0,2.74
BFA,2000,Schistosomiasis,1,305.33,11600000.0,2.63
BFA,2000,Yellow fever,1,294.1,11600000.0,2.54
BFA,2000,Peptic ulcer disease,2,280.68,11600000.0,2.42
BFA,2000,Pancreatitis,2,268.71,11600000.0,2.32
BFA,2000,Prostate cancer,2,256.05,11600000.0,2.21
BFA,2000,Rheumatic heart disease,2,229.94,11600000.0,1.98
BFA,2000,Colon and rectum cancers,2,222.17,11600000.0,1.92
BFA,2000,Bladder cancer,2,221.04,11600000.0,1.91
BFA,2000,Acute hepatitis B,1,183.71,11600000.0,1.58
BFA,2000,Gallbladder and biliary diseases,2,177.97,11600000.0,1.53
BFA,2000,"Lymphomas, multiple myeloma",2,159.84,11600000.0,1.38
BFA,2000,Parkinson disease,2,153.44,11600000.0,1.32
BFA,2000,Syphilis,1,132.41,11600000.0,1.14
BFA,2000,Mouth and oropharynx cancers,2,117.78,11600000.0,1.02
BFA,2000,Melanoma and other skin cancers,2,115.64,11600000.0,1.0
BFA,2000,"Trachea, bronchus, lung cancers",2,107.41,11600000.0,0.93
BFA,2000,Echinococcosis,1,107.62,11600000.0,0.93
BFA,2000,Skin diseases,2,101.81,11600000.0,0.88
BFA,2000,Appendicitis,2,100.85,11600000.0,0.87
BFA,2000,Alcohol use disorders,2,94.72,11600000.0,0.82
BFA,2000,Acute hepatitis A,1,84.14,11600000.0,0.73
BFA,2000,Leukaemia,2,80.05,11600000.0,0.69
BFA,2000,Encephalitis,1,74.04,11600000.0,0.64
BFA,2000,Drug use disorders,2,73.24,11600000.0,0.63
BFA,2000,Ovary cancer,2,72.19,11600000.0,0.62
BFA,2000,Sudden infant death syndrome,2,69.61,11600000.0,0.6
BFA,2000,Kidney cancer,2,62.19,11600000.0,0.54
BFA,2000,Cysticercosis,1,60.01,11600000.0,0.52
BFA,2000,Acute hepatitis C,1,58.98,11600000.0,0.51
BFA,2000,Pancreas cancer,2,57.15,11600000.0,0.49
BFA,2000,Diphtheria,1,51.9,11600000.0,0.45
BFA,2000,Ascariasis,1,51.95,11600000.0,0.45
BFA,2000,Oesophagus cancer,2,43.97,11600000.0,0.38
BFA,2000,Inflammatory bowel disease,2,44.49,11600000.0,0.38
BFA,2000,Corpus uteri cancer,2,39.82,11600000.0,0.34
BFA,2000,Larynx cancer,2,34.26,11600000.0,0.3
BFA,2000,Gastritis and duodenitis,2,31.91,11600000.0,0.28
BFA,2000,Upper respiratory infections,1,28.08,11600000.0,0.24
BFA,2000,Brain and nervous system cancers,2,23.97,11600000.0,0.21
BFA,2000,Thyroid cancer,2,23.2,11600000.0,0.2
BFA,2000,Testicular cancer,2,22.08,11600000.0,0.19
BFA,2000,Gallbladder and biliary tract cancer,2,18.12,11600000.0,0.16
BFA,2000,Gynecological diseases,2,17.13,11600000.0,0.15
BFA,2000,Gonorrhoea,1,16.66,11600000.0,0.14
BFA,2000,Multiple sclerosis,2,15.05,11600000.0,0.13
BFA,2000,Thalassaemias,2,10.72,11600000.0,0.09
BFA,2000,Rheumatoid arthritis,2,9.65,11600000.0,0.08
BFA,2000,Urolithiasis,2,5.91,11600000.0,0.05
BFA,2000,Chlamydia,1,6.02,11600000.0,0.05
BFA,2000,Collective violence and legal intervention,3,3.26,11600000.0,0.03
BFA,2000,Acute hepatitis E,1,2.53,11600000.0,0.02
BFA,2000,Mesothelioma,2,2.29,11600000.0,0.02
BFA,2000,Otitis media,1,2.89,11600000.0,0.02
BFA,2000,Anxiety disorders,2,0.0,11600000.0,0.0
BFA,2000,Eating disorders,2,0.06,11600000.0,0.0
BFA,2000,Autism and Asperger syndrome,2,0.0,11600000.0,0.0
BFA,2000,Childhood behavioural disorders,2,0.0,11600000.0,0.0
BFA,2000,Idiopathic intellectual disability,2,0.0,11600000.0,0.0
BFA,2000,Depressive disorders,2,0.0,11600000.0,0.0
BFA,2000,Bipolar disorder,2,0.0,11600000.0,0.0
BFA,2000,Schizophrenia,2,0.0,11600000.0,0.0
BFA,2000,African trypanosomiasis,1,0.0,11600000.0,0.0
BFA,2000,Chagas disease,1,0.0,11600000.0,0.0
BFA,2000,Trichomoniasis,1,0.0,11600000.0,0.0
BFA,2000,Genital herpes,1,0.0,11600000.0,0.0
BFA,2000,Trichuriasis,1,0.0,11600000.0,0.0
BFA,2000,Hookworm disease,1,0.0,11600000.0,0.0
BFA,2000,Food-bourne trematodes,1,0.0,11600000.0,0.0
BFA,2000,Leprosy,1,0.0,11600000.0,0.0
BFA,2000,Iodine deficiency,1,0.0,11600000.0,0.0
BFA,2000,Vitamin A deficiency,1,0.0,11600000.0,0.0
BFA,2000,Iron-deficiency anaemia,1,0.0,11600000.0,0.0
BFA,2000,Dengue,1,0.1,11600000.0,0.0
BFA,2000,Trachoma,1,0.0,11600000.0,0.0
BFA,2000,Leishmaniasis,1,0.0,11600000.0,0.0
BFA,2000,Lymphatic filariasis,1,0.0,11600000.0,0.0
BFA,2000,Onchocerciasis,1,0.0,11600000.0,0.0
BFA,2000,Natural disasters,3,0.0,11600000.0,0.0
BFA,2000,Oral conditions,2,0.0,11600000.0,0.0
BFA,2000,Infertility,2,0.0,11600000.0,0.0
BFA,2000,Benign prostatic hyperplasia,2,0.0,11600000.0,0.0
BFA,2000,Osteoarthritis,2,0.0,11600000.0,0.0
BFA,2000,Gout,2,0.0,11600000.0,0.0
BFA,2000,Back and neck pain,2,0.0,11600000.0,0.0
BFA,2000,Migraine,2,0.0,11600000.0,0.0
BFA,2000,Non-migraine headache,2,0.0,11600000.0,0.0
BFA,2000,Glaucoma,2,0.0,11600000.0,0.0
BFA,2000,Cataracts,2,0.0,11600000.0,0.0
BFA,2000,Uncorrected refractive errors,2,0.0,11600000.0,0.0
BFA,2000,Macular degeneration,2,0.0,11600000.0,0.0
BFA,2000,Other vision loss,2,0.0,11600000.0,0.0
BFA,2000,Other hearing loss,2,0.0,11600000.0,0.0
BDI,2000,Collective violence and legal intervention,3,14372.92,6378871.0,225.32
BDI,2000,Malaria,1,12278.63,6378871.0,192.49
BDI,2000,HIV/AIDS,1,11765.0,6378871.0,184.44
BDI,2000,Lower respiratory infections,1,10288.88,6378871.0,161.3
BDI,2000,Diarrhoeal diseases,1,9642.34,6378871.0,151.16
BDI,2000,Neonatal conditions,1,8715.17,6378871.0,136.63
BDI,2000,Maternal conditions,1,4326.18,6378871.0,67.82
BDI,2000,Stroke,2,4045.94,6378871.0,63.43
BDI,2000,Tuberculosis,1,3072.03,6378871.0,48.16
BDI,2000,Ischaemic heart disease,2,2830.22,6378871.0,44.37
BDI,2000,Meningitis,1,2726.09,6378871.0,42.74
BDI,2000,Protein-energy malnutrition,1,2639.96,6378871.0,41.39
BDI,2000,Measles,1,2294.41,6378871.0,35.97
BDI,2000,Road injury,3,1935.84,6378871.0,30.35
BDI,2000,Cirrhosis of the liver,2,1858.68,6378871.0,29.14
BDI,2000,Congenital anomalies,2,1349.22,6378871.0,21.15
BDI,2000,Diabetes mellitus,2,1182.93,6378871.0,18.54
BDI,2000,Chronic obstructive pulmonary disease,2,1153.37,6378871.0,18.08
BDI,2000,Cervix uteri cancer,2,1110.85,6378871.0,17.41
BDI,2000,Hypertensive heart disease,2,996.14,6378871.0,15.62
BDI,2000,Asthma,2,903.54,6378871.0,14.16
BDI,2000,Kidney diseases,2,861.0,6378871.0,13.5
BDI,2000,Self-harm,3,744.59,6378871.0,11.67
BDI,2000,Tetanus,1,560.71,6378871.0,8.79
BDI,2000,Yellow fever,1,414.7,6378871.0,6.5
BDI,2000,Whooping cough,1,414.09,6378871.0,6.49
BDI,2000,Rabies,1,392.37,6378871.0,6.15
BDI,2000,Schistosomiasis,1,376.17,6378871.0,5.9
BDI,2000,Oesophagus cancer,2,359.33,6378871.0,5.63
BDI,2000,Interpersonal violence,3,355.07,6378871.0,5.57
BDI,2000,Drowning,3,342.91,6378871.0,5.38
BDI,2000,Falls,3,297.24,6378871.0,4.66
BDI,2000,Peptic ulcer disease,2,289.63,6378871.0,4.54
BDI,2000,Liver cancer,2,265.18,6378871.0,4.16
BDI,2000,"Cardiomyopathy, myocarditis, endocarditis",2,234.93,6378871.0,3.68
BDI,2000,Rheumatic heart disease,2,228.36,6378871.0,3.58
BDI,2000,Paralytic ileus and intestinal obstruction,2,218.54,6378871.0,3.43
BDI,2000,Breast cancer,2,216.27,6378871.0,3.39
BDI,2000,Prostate cancer,2,215.18,6378871.0,3.37
BDI,2000,Exposure to mechanical forces,3,212.9,6378871.0,3.34
BDI,2000,Poisonings,3,210.21,6378871.0,3.3
BDI,2000,"Lymphomas, multiple myeloma",2,208.54,6378871.0,3.27
BDI,2000,"Fire, heat and hot substances",3,206.51,6378871.0,3.24
BDI,2000,Alzheimer disease and other dementias,2,206.42,6378871.0,3.24
BDI,2000,Epilepsy,2,206.13,6378871.0,3.23
BDI,2000,Colon and rectum cancers,2,193.32,6378871.0,3.03
BDI,2000,Mouth and oropharynx cancers,2,183.71,6378871.0,2.88
BDI,2000,Cysticercosis,1,154.61,6378871.0,2.42
BDI,2000,Acute hepatitis A,1,149.0,6378871.0,2.34
BDI,2000,Stomach cancer,2,139.48,6378871.0,2.19
BDI,2000,Gallbladder and biliary diseases,2,120.18,6378871.0,1.88
BDI,2000,Sudden infant death syndrome,2,109.94,6378871.0,1.72
BDI,2000,Appendicitis,2,103.71,6378871.0,1.63
BDI,2000,Upper respiratory infections,1,100.2,6378871.0,1.57
BDI,2000,Sickle cell disorders and trait,2,95.9,6378871.0,1.5
BDI,2000,Bladder cancer,2,86.55,6378871.0,1.36
BDI,2000,Gastritis and duodenitis,2,83.87,6378871.0,1.31
BDI,2000,Leukaemia,2,74.8,6378871.0,1.17
BDI,2000,Parkinson disease,2,74.78,6378871.0,1.17
BDI,2000,Melanoma and other skin cancers,2,63.14,6378871.0,0.99
BDI,2000,Alcohol use disorders,2,61.07,6378871.0,0.96
BDI,2000,Pancreatitis,2,57.67,6378871.0,0.9
BDI,2000,Skin diseases,2,56.75,6378871.0,0.89
BDI,2000,Ovary cancer,2,54.49,6378871.0,0.85
BDI,2000,Larynx cancer,2,50.43,6378871.0,0.79
BDI,2000,Corpus uteri cancer,2,46.78,6378871.0,0.73
BDI,2000,"Trachea, bronchus, lung cancers",2,46.81,6378871.0,0.73
BDI,2000,Syphilis,1,46.61,6378871.0,0.73
BDI,2000,Encephalitis,1,41.89,6378871.0,0.66
BDI,2000,Acute hepatitis B,1,39.65,6378871.0,0.62
BDI,2000,Pancreas cancer,2,37.97,6378871.0,0.6
BDI,2000,Echinococcosis,1,37.66,6378871.0,0.59
BDI,2000,Brain and nervous system cancers,2,32.26,6378871.0,0.51
BDI,2000,Kidney cancer,2,26.77,6378871.0,0.42
BDI,2000,Inflammatory bowel disease,2,23.53,6378871.0,0.37
BDI,2000,Ascariasis,1,21.85,6378871.0,0.34
BDI,2000,Acute hepatitis C,1,17.77,6378871.0,0.28
BDI,2000,Drug use disorders,2,17.95,6378871.0,0.28
BDI,2000,Rheumatoid arthritis,2,14.83,6378871.0,0.23
BDI,2000,Otitis media,1,10.91,6378871.0,0.17
BDI,2000,Gonorrhoea,1,9.2,6378871.0,0.14
BDI,2000,Thyroid cancer,2,8.97,6378871.0,0.14
BDI,2000,Gallbladder and biliary tract cancer,2,7.78,6378871.0,0.12
BDI,2000,Diphtheria,1,7.19,6378871.0,0.11
BDI,2000,Gynecological diseases,2,7.29,6378871.0,0.11
BDI,2000,Urolithiasis,2,5.61,6378871.0,0.09
BDI,2000,Multiple sclerosis,2,4.02,6378871.0,0.06
BDI,2000,Testicular cancer,2,3.49,6378871.0,0.05
BDI,2000,Thalassaemias,2,2.99,6378871.0,0.05
BDI,2000,Chlamydia,1,2.76,6378871.0,0.04
BDI,2000,Acute hepatitis E,1,2.2,6378871.0,0.03
BDI,2000,Mesothelioma,2,0.92,6378871.0,0.01
BDI,2000,Depressive disorders,2,0.0,6378871.0,0.0
BDI,2000,Bipolar disorder,2,0.0,6378871.0,0.0
BDI,2000,Schizophrenia,2,0.0,6378871.0,0.0
BDI,2000,Iodine deficiency,1,0.0,6378871.0,0.0
BDI,2000,Vitamin A deficiency,1,0.0,6378871.0,0.0
BDI,2000,Iron-deficiency anaemia,1,0.0,6378871.0,0.0
BDI,2000,Trichomoniasis,1,0.0,6378871.0,0.0
BDI,2000,Genital herpes,1,0.0,6378871.0,0.0
BDI,2000,African trypanosomiasis,1,0.0,6378871.0,0.0
BDI,2000,Chagas disease,1,0.0,6378871.0,0.0
BDI,2000,Trichuriasis,1,0.0,6378871.0,0.0
BDI,2000,Hookworm disease,1,0.0,6378871.0,0.0
BDI,2000,Food-bourne trematodes,1,0.0,6378871.0,0.0
BDI,2000,Leprosy,1,0.0,6378871.0,0.0
BDI,2000,Dengue,1,0.11,6378871.0,0.0
BDI,2000,Trachoma,1,0.0,6378871.0,0.0
BDI,2000,Leishmaniasis,1,0.0,6378871.0,0.0
BDI,2000,Lymphatic filariasis,1,0.0,6378871.0,0.0
BDI,2000,Onchocerciasis,1,0.0,6378871.0,0.0
BDI,2000,Migraine,2,0.0,6378871.0,0.0
BDI,2000,Non-migraine headache,2,0.0,6378871.0,0.0
BDI,2000,Glaucoma,2,0.0,6378871.0,0.0
BDI,2000,Cataracts,2,0.0,6378871.0,0.0
BDI,2000,Uncorrected refractive errors,2,0.0,6378871.0,0.0
BDI,2000,Macular degeneration,2,0.0,6378871.0,0.0
BDI,2000,Other vision loss,2,0.0,6378871.0,0.0
BDI,2000,Anxiety disorders,2,0.0,6378871.0,0.0
BDI,2000,Eating disorders,2,0.03,6378871.0,0.0
BDI,2000,Autism and Asperger syndrome,2,0.0,6378871.0,0.0
BDI,2000,Childhood behavioural disorders,2,0.0,6378871.0,0.0
BDI,2000,Idiopathic intellectual disability,2,0.0,6378871.0,0.0
BDI,2000,Infertility,2,0.0,6378871.0,0.0
BDI,2000,Benign prostatic hyperplasia,2,0.0,6378871.0,0.0
BDI,2000,Osteoarthritis,2,0.0,6378871.0,0.0
BDI,2000,Gout,2,0.0,6378871.0,0.0
BDI,2000,Back and neck pain,2,0.0,6378871.0,0.0
BDI,2000,Oral conditions,2,0.0,6378871.0,0.0
BDI,2000,Natural disasters,3,0.0,6378871.0,0.0
BDI,2000,Other hearing loss,2,0.0,6378871.0,0.0
CPV,2000,Ischaemic heart disease,2,242.35,428178.0,56.6
CPV,2000,Lower respiratory infections,1,205.54,428178.0,48.0
CPV,2000,Stroke,2,163.18,428178.0,38.11
CPV,2000,Neonatal conditions,1,156.04,428178.0,36.44
CPV,2000,Diarrhoeal diseases,1,110.14,428178.0,25.72
CPV,2000,HIV/AIDS,1,102.12,428178.0,23.85
CPV,2000,Road injury,3,98.0,428178.0,22.89
CPV,2000,Cirrhosis of the liver,2,75.07,428178.0,17.53
CPV,2000,Congenital anomalies,2,62.7,428178.0,14.64
CPV,2000,Self-harm,3,51.41,428178.0,12.01
CPV,2000,Diabetes mellitus,2,50.46,428178.0,11.78
CPV,2000,Kidney diseases,2,45.37,428178.0,10.6
CPV,2000,Interpersonal violence,3,39.62,428178.0,9.25
CPV,2000,Chronic obstructive pulmonary disease,2,38.76,428178.0,9.05
CPV,2000,Stomach cancer,2,33.85,428178.0,7.91
CPV,2000,Hypertensive heart disease,2,32.24,428178.0,7.53
CPV,2000,Alzheimer disease and other dementias,2,31.23,428178.0,7.29
CPV,2000,Liver cancer,2,30.7,428178.0,7.17
CPV,2000,Measles,1,30.12,428178.0,7.03
CPV,2000,Drowning,3,27.45,428178.0,6.41
CPV,2000,Tuberculosis,1,27.06,428178.0,6.32
CPV,2000,Oesophagus cancer,2,22.17,428178.0,5.18
CPV,2000,"Trachea, bronchus, lung cancers",2,21.68,428178.0,5.06
CPV,2000,Meningitis,1,21.03,428178.0,4.91
CPV,2000,Prostate cancer,2,20.6,428178.0,4.81
CPV,2000,Asthma,2,19.82,428178.0,4.63
CPV,2000,Cervix uteri cancer,2,19.8,428178.0,4.62
CPV,2000,Falls,3,14.37,428178.0,3.36
CPV,2000,Epilepsy,2,13.73,428178.0,3.21
CPV,2000,Maternal conditions,1,13.54,428178.0,3.16
CPV,2000,Paralytic ileus and intestinal obstruction,2,10.92,428178.0,2.55
CPV,2000,"Fire, heat and hot substances",3,10.88,428178.0,2.54
CPV,2000,Breast cancer,2,10.47,428178.0,2.45
CPV,2000,Acute hepatitis B,1,10.14,428178.0,2.37
CPV,2000,Protein-energy malnutrition,1,9.65,428178.0,2.25
CPV,2000,"Lymphomas, multiple myeloma",2,9.32,428178.0,2.18
CPV,2000,Syphilis,1,9.19,428178.0,2.15
CPV,2000,Pancreas cancer,2,9.0,428178.0,2.1
CPV,2000,Peptic ulcer disease,2,8.64,428178.0,2.02
CPV,2000,"Cardiomyopathy, myocarditis, endocarditis",2,8.54,428178.0,1.99
CPV,2000,Mouth and oropharynx cancers,2,8.13,428178.0,1.9
CPV,2000,Colon and rectum cancers,2,7.72,428178.0,1.8
CPV,2000,Parkinson disease,2,7.46,428178.0,1.74
CPV,2000,Leukaemia,2,7.05,428178.0,1.65
CPV,2000,Tetanus,1,6.43,428178.0,1.5
CPV,2000,Pancreatitis,2,6.16,428178.0,1.44
CPV,2000,Exposure to mechanical forces,3,5.84,428178.0,1.36
CPV,2000,Drug use disorders,2,5.75,428178.0,1.34
CPV,2000,Sickle cell disorders and trait,2,5.37,428178.0,1.25
CPV,2000,Rheumatic heart disease,2,5.11,428178.0,1.19
CPV,2000,Brain and nervous system cancers,2,5.02,428178.0,1.17
CPV,2000,Sudden infant death syndrome,2,4.61,428178.0,1.08
CPV,2000,Larynx cancer,2,4.57,428178.0,1.07
CPV,2000,Skin diseases,2,4.53,428178.0,1.06
CPV,2000,Whooping cough,1,3.75,428178.0,0.88
CPV,2000,Rabies,1,3.52,428178.0,0.82
CPV,2000,Kidney cancer,2,3.15,428178.0,0.74
CPV,2000,Gallbladder and biliary diseases,2,3.16,428178.0,0.74
CPV,2000,Encephalitis,1,2.55,428178.0,0.6
CPV,2000,Bladder cancer,2,2.37,428178.0,0.55
CPV,2000,Poisonings,3,2.24,428178.0,0.52
CPV,2000,Alcohol use disorders,2,2.0,428178.0,0.47
CPV,2000,Melanoma and other skin cancers,2,1.67,428178.0,0.39
CPV,2000,Corpus uteri cancer,2,1.34,428178.0,0.31
CPV,2000,Thyroid cancer,2,1.28,428178.0,0.3
CPV,2000,Ovary cancer,2,1.05,428178.0,0.25
CPV,2000,Inflammatory bowel disease,2,1.09,428178.0,0.25
CPV,2000,Gallbladder and biliary tract cancer,2,1.03,428178.0,0.24
CPV,2000,Testicular cancer,2,0.94,428178.0,0.22
CPV,2000,Cysticercosis,1,0.75,428178.0,0.18
CPV,2000,Acute hepatitis A,1,0.72,428178.0,0.17
CPV,2000,Appendicitis,2,0.55,428178.0,0.13
CPV,2000,Gastritis and duodenitis,2,0.48,428178.0,0.11
CPV,2000,Multiple sclerosis,2,0.48,428178.0,0.11
CPV,2000,Thalassaemias,2,0.48,428178.0,0.11
CPV,2000,Acute hepatitis C,1,0.3,428178.0,0.07
CPV,2000,Rheumatoid arthritis,2,0.31,428178.0,0.07
CPV,2000,Ascariasis,1,0.11,428178.0,0.03
CPV,2000,Upper respiratory infections,1,0.09,428178.0,0.02
