Country,Cause,Type,Year,Deaths per 100K people,Deaths,source
Cote d'Ivoire,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,36.88,"9,478","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cote d'Ivoire,Stroke,Noncommunicable diseases,2019,39.1,"10,048","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cote d'Ivoire,Ischaemic heart disease,Noncommunicable diseases,2019,43.09,"11,073","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cote d'Ivoire,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,43.8,"11,256","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cote d'Ivoire,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,49.77,"12,791","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cote d'Ivoire,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,82.98,"21,327","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cote d'Ivoire,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,107.71,"27,682","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Diabetes mellitus,Noncommunicable diseases,2000,23.46,"3,637","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Road injury,Injuries,2000,27.47,"4,258","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Ischaemic heart disease,Noncommunicable diseases,2000,48.47,"7,513","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Stroke,Noncommunicable diseases,2000,58.8,"9,115","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000,62.25,"9,648","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,107.94,"16,730","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,118.76,"18,408","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,126.44,"19,598","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,131.19,"20,334","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,151.09,"23,419","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Diabetes mellitus,Noncommunicable diseases,2019,21.11,"5,468","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,28.63,"7,414","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Road injury,Injuries,2019,30.15,"7,810","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Ischaemic heart disease,Noncommunicable diseases,2019,41.29,"10,695","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Stroke,Noncommunicable diseases,2019,43.24,"11,199","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,43.37,"11,233","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,45.75,"11,849","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,53.62,"13,888","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,76.04,"19,694","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Cameroon,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,79.3,"20,538","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Congenital anomalies,Noncommunicable diseases,2000,20.73,"9,764","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Road injury,Injuries,2000,38.11,"17,950","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Ischaemic heart disease,Noncommunicable diseases,2000,46.62,"21,957","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Stroke,Noncommunicable diseases,2000,51.3,"24,162","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Measles,"Communicable, maternal, neonatal, and nutritional diseases",2000,55.0,"25,904","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000,61.14,"28,798","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,112.31,"52,897","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,152.7,"71,920","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,154.74,"72,881","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,190.05,"89,512","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Congenital anomalies,Noncommunicable diseases,2019,18.73,"16,256","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Road injury,Injuries,2019,34.86,"30,256","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Ischaemic heart disease,Noncommunicable diseases,2019,39.99,"34,713","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Stroke,Noncommunicable diseases,2019,42.16,"36,596","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,47.58,"41,301","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,48.17,"41,813","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Measles,"Communicable, maternal, neonatal, and nutritional diseases",2019,48.68,"42,254","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,50.41,"43,759","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,84.73,"73,546","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
DR Congo,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,99.45,"86,324","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000,18.16,568,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Road injury,Injuries,2000,26.28,822,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Diabetes mellitus,Noncommunicable diseases,2000,28.14,880,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Ischaemic heart disease,Noncommunicable diseases,2000,65.78,"2,057","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Stroke,Noncommunicable diseases,2000,71.08,"2,223","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,82.85,"2,591","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,93.4,"2,921","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,106.51,"3,331","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,116.2,"3,634","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,183.6,"5,742","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Diabetes mellitus,Noncommunicable diseases,2019,19.51,"1,050","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,24.24,"1,304","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Road injury,Injuries,2019,29.7,"1,598","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,36.74,"1,977","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Stroke,Noncommunicable diseases,2019,42.13,"2,267","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Ischaemic heart disease,Noncommunicable diseases,2019,46.36,"2,494","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Congo Republic,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,47.88,"2,576","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
