year,donor_code,recipient_code,value,indicator,recipient
2008,301,10012,11.02,imputed_multilateral,Oceania
2008,301,10007,481.58,imputed_multilateral,Asia
2009,301,9998,82.6,imputed_multilateral,"Developing countries, unspecified"
2009,301,10004,124.0,imputed_multilateral,America
2009,301,10010,14.77,imputed_multilateral,Europe
2009,301,10001,378.67,imputed_multilateral,Africa
2009,301,10011,5.72,imputed_multilateral,Middle East
2009,301,10012,6.08,imputed_multilateral,Oceania
2009,301,10007,174.47,imputed_multilateral,Asia
2010,301,9998,78.49,imputed_multilateral,"Developing countries, unspecified"
2010,301,10004,84.57,imputed_multilateral,America
2010,301,10010,27.7,imputed_multilateral,Europe
2010,301,10001,624.34,imputed_multilateral,Africa
2010,301,10011,24.93,imputed_multilateral,Middle East
2010,301,10012,6.39,imputed_multilateral,Oceania
2010,301,10007,337.8,imputed_multilateral,Asia
2011,301,9998,95.68,imputed_multilateral,"Developing countries, unspecified"
2011,301,10004,81.2,imputed_multilateral,America
2011,301,10010,26.75,imputed_multilateral,Europe
2011,301,10001,602.94,imputed_multilateral,Africa
2011,301,10011,13.33,imputed_multilateral,Middle East
2011,301,10012,10.63,imputed_multilateral,Oceania
2011,301,10007,447.9,imputed_multilateral,Asia
2012,301,9998,61.78,imputed_multilateral,"Developing countries, unspecified"
2012,301,10004,100.07,imputed_multilateral,America
2012,301,10010,25.82,imputed_multilateral,Europe
2018,2,9998,112.24,imputed_multilateral,"Developing countries, unspecified"
2018,2,10004,61.52,imputed_multilateral,America
2018,2,10010,149.32,imputed_multilateral,Europe
2018,2,10001,413.8,imputed_multilateral,Africa
2018,2,10011,74.58,imputed_multilateral,Middle East
2018,2,10012,10.04,imputed_multilateral,Oceania
2018,2,10007,245.49,imputed_multilateral,Asia
2019,2,9998,86.948114,imputed_multilateral,"Developing countries, unspecified"
2019,2,10004,58.170515,imputed_multilateral,America
2019,2,10010,140.155472,imputed_multilateral,Europe
2019,2,10001,468.96416,imputed_multilateral,Africa
2019,2,10011,75.302215,imputed_multilateral,Middle East
2019,2,10012,9.88281,imputed_multilateral,Oceania
2019,2,10007,241.119772,imputed_multilateral,Asia
2020,2,9998,81.50195,imputed_multilateral,"Developing countries, unspecified"
2020,2,10004,69.968922,imputed_multilateral,America
2020,2,10010,165.110703,imputed_multilateral,Europe
2020,2,10001,526.337956,imputed_multilateral,Africa
2020,2,10011,62.272653,imputed_multilateral,Middle East
2020,2,10012,9.847998,imputed_multilateral,Oceania
2020,2,10007,271.684497,imputed_multilateral,Asia
2021,2,9998,110.781269,imputed_multilateral,"Developing countries, unspecified"
2021,2,10004,60.840735,imputed_multilateral,America
2021,2,10010,191.022515,imputed_multilateral,Europe
2021,2,10001,567.250934,imputed_multilateral,Africa
2021,2,10011,84.839592,imputed_multilateral,Middle East
2021,2,10012,11.862696,imputed_multilateral,Oceania
2021,2,10007,271.056098,imputed_multilateral,Asia
2022,2,9998,163.346838,imputed_multilateral,"Developing countries, unspecified"
2022,2,10004,63.161986,imputed_multilateral,America
2022,2,10010,381.677423,imputed_multilateral,Europe
2022,2,10001,456.974768,imputed_multilateral,Africa
2022,2,10011,57.721632,imputed_multilateral,Middle East
2022,2,10012,10.022298,imputed_multilateral,Oceania
2022,2,10007,225.126527,imputed_multilateral,Asia
2023,2,9998,129.92154,imputed_multilateral,"Developing countries, unspecified"
2023,2,10004,56.043665,imputed_multilateral,America
2023,2,10010,482.225714,imputed_multilateral,Europe
2023,2,10001,477.484381,imputed_multilateral,Africa
2023,2,10011,62.201782,imputed_multilateral,Middle East
2023,2,10012,8.453295,imputed_multilateral,Oceania
2023,2,10007,262.75238,imputed_multilateral,Asia
2024,2,9998,132.172737,imputed_multilateral,"Developing countries, unspecified"
2024,2,10004,63.388185,imputed_multilateral,America
2024,2,10010,600.708475,imputed_multilateral,Europe
2024,2,10001,637.651974,imputed_multilateral,Africa
2024,2,10011,79.927625,imputed_multilateral,Middle East
2024,2,10012,11.825616,imputed_multilateral,Oceania
2024,2,10007,299.394649,imputed_multilateral,Asia
2024,68,10011,13.800392,imputed_multilateral,Middle East
2024,68,10012,0.99812,imputed_multilateral,Oceania
2024,68,10007,36.590857,imputed_multilateral,Asia
2002,68,10012,0.1,imputed_multilateral,Oceania
2003,68,10012,0.08,imputed_multilateral,Oceania
2000,68,10012,0.03,imputed_multilateral,Oceania
2001,68,10012,0.02,imputed_multilateral,Oceania
2000,301,9998,9.37,imputed_multilateral,"Developing countries, unspecified"
2000,2,10010,53.53,imputed_multilateral,Europe
2000,2,10001,131.66,imputed_multilateral,Africa
2000,2,10011,13.55,imputed_multilateral,Middle East
2000,2,10012,3.45,imputed_multilateral,Oceania
2000,2,10007,77.86,imputed_multilateral,Asia
2001,2,9998,28.91,imputed_multilateral,"Developing countries, unspecified"
2001,2,10004,28.5,imputed_multilateral,America
2000,3,9998,41.14,imputed_multilateral,"Developing countries, unspecified"
2000,68,10010,0.32,imputed_multilateral,Europe
2000,68,10001,3.86,imputed_multilateral,Africa
2000,68,10011,0.28,imputed_multilateral,Middle East
2000,68,10007,3.25,imputed_multilateral,Asia
2001,68,9998,0.52,imputed_multilateral,"Developing countries, unspecified"
2001,68,10004,0.77,imputed_multilateral,America
2001,68,10010,0.32,imputed_multilateral,Europe
2001,68,10001,4.16,imputed_multilateral,Africa
2001,68,10011,0.28,imputed_multilateral,Middle East
2001,68,10007,4.48,imputed_multilateral,Asia
2002,68,9998,0.96,imputed_multilateral,"Developing countries, unspecified"
2002,68,10004,1.22,imputed_multilateral,America
2002,68,10010,0.66,imputed_multilateral,Europe
2002,68,10001,5.82,imputed_multilateral,Africa
2002,68,10011,0.65,imputed_multilateral,Middle East
2002,68,10007,5.26,imputed_multilateral,Asia
2003,68,9998,0.72,imputed_multilateral,"Developing countries, unspecified"
2003,68,10004,1.01,imputed_multilateral,America
2003,68,10010,0.5,imputed_multilateral,Europe
2003,68,10001,4.11,imputed_multilateral,Africa
2003,68,10011,0.56,imputed_multilateral,Middle East
2003,68,10007,3.76,imputed_multilateral,Asia
2004,68,9998,5.21,imputed_multilateral,"Developing countries, unspecified"
2004,68,10004,3.77,imputed_multilateral,America
2004,68,10010,4.58,imputed_multilateral,Europe
2004,68,10001,18.76,imputed_multilateral,Africa
2004,68,10011,3.34,imputed_multilateral,Middle East
2004,68,10012,0.4,imputed_multilateral,Oceania
2004,68,10007,11.03,imputed_multilateral,Asia
2005,68,9998,7.86,imputed_multilateral,"Developing countries, unspecified"
2005,68,10004,6.53,imputed_multilateral,America
2005,68,10010,7.94,imputed_multilateral,Europe
2005,68,10001,31.53,imputed_multilateral,Africa
2005,68,10011,3.99,imputed_multilateral,Middle East
2005,68,10012,0.87,imputed_multilateral,Oceania
2005,68,10007,15.38,imputed_multilateral,Asia
2006,68,9998,8.82,imputed_multilateral,"Developing countries, unspecified"
2006,68,10004,8.46,imputed_multilateral,America
2006,68,10010,9.83,imputed_multilateral,Europe
2006,68,10001,36.54,imputed_multilateral,Africa
2006,68,10011,6.79,imputed_multilateral,Middle East
2006,68,10012,0.64,imputed_multilateral,Oceania
2006,68,10007,18.56,imputed_multilateral,Asia
2007,68,9998,10.76,imputed_multilateral,"Developing countries, unspecified"
2007,68,10004,8.56,imputed_multilateral,America
2007,68,10010,11.09,imputed_multilateral,Europe
2012,301,10001,857.15,imputed_multilateral,Africa
2012,301,10011,18.67,imputed_multilateral,Middle East
2012,301,10012,10.95,imputed_multilateral,Oceania
2012,301,10007,427.43,imputed_multilateral,Asia
2013,301,9998,98.36,imputed_multilateral,"Developing countries, unspecified"
2013,301,10004,84.53,imputed_multilateral,America
2013,301,10010,22.85,imputed_multilateral,Europe
2013,301,10001,676.83,imputed_multilateral,Africa
2013,301,10011,26.43,imputed_multilateral,Middle East
2013,301,10012,12.66,imputed_multilateral,Oceania
2013,301,10007,435.66,imputed_multilateral,Asia
2014,301,9998,73.73,imputed_multilateral,"Developing countries, unspecified"
2014,301,10004,58.15,imputed_multilateral,America
2014,301,10010,15.65,imputed_multilateral,Europe
2014,301,10001,393.1,imputed_multilateral,Africa
2014,301,10011,17.47,imputed_multilateral,Middle East
2014,301,10012,6.6,imputed_multilateral,Oceania
2014,301,10007,335.66,imputed_multilateral,Asia
2015,301,9998,75.04,imputed_multilateral,"Developing countries, unspecified"
2015,301,10004,76.76,imputed_multilateral,America
2015,301,10010,21.19,imputed_multilateral,Europe
2015,301,10001,668.49,imputed_multilateral,Africa
2015,301,10011,15.34,imputed_multilateral,Middle East
2015,301,10012,12.68,imputed_multilateral,Oceania
2015,301,10007,383.8,imputed_multilateral,Asia
2016,301,9998,99.56,imputed_multilateral,"Developing countries, unspecified"
2016,301,10004,84.03,imputed_multilateral,America
2016,301,10010,28.28,imputed_multilateral,Europe
2016,301,10001,602.27,imputed_multilateral,Africa
2016,301,10011,32.84,imputed_multilateral,Middle East
2016,301,10012,22.32,imputed_multilateral,Oceania
2016,301,10007,365.33,imputed_multilateral,Asia
2017,301,9998,78.95,imputed_multilateral,"Developing countries, unspecified"
2017,301,10004,84.76,imputed_multilateral,America
2017,301,10010,18.26,imputed_multilateral,Europe
2017,301,10001,581.11,imputed_multilateral,Africa
2017,301,10011,45.55,imputed_multilateral,Middle East
2017,301,10012,12.83,imputed_multilateral,Oceania
2017,301,10007,339.96,imputed_multilateral,Asia
2018,301,9998,49.0,imputed_multilateral,"Developing countries, unspecified"
2018,301,10004,57.22,imputed_multilateral,America
2018,301,10010,12.09,imputed_multilateral,Europe
2018,301,10001,593.42,imputed_multilateral,Africa
2018,301,10011,39.55,imputed_multilateral,Middle East
2018,301,10012,12.92,imputed_multilateral,Oceania
2018,301,10007,337.39,imputed_multilateral,Asia
2019,301,9998,62.395838,imputed_multilateral,"Developing countries, unspecified"
2019,301,10004,114.062316,imputed_multilateral,America
2019,301,10010,39.770541,imputed_multilateral,Europe
2019,301,10001,645.097429,imputed_multilateral,Africa
2019,301,10011,51.524749,imputed_multilateral,Middle East
2019,301,10012,10.496773,imputed_multilateral,Oceania
2019,301,10007,400.207216,imputed_multilateral,Asia
2020,301,9998,45.36592,imputed_multilateral,"Developing countries, unspecified"
2020,301,10004,62.106225,imputed_multilateral,America
2020,301,10010,19.391717,imputed_multilateral,Europe
2020,301,10001,548.735635,imputed_multilateral,Africa
2020,301,10011,36.093688,imputed_multilateral,Middle East
2020,301,10012,11.261696,imputed_multilateral,Oceania
2020,301,10007,304.757254,imputed_multilateral,Asia
2021,301,9998,51.406426,imputed_multilateral,"Developing countries, unspecified"
2021,301,10004,61.542969,imputed_multilateral,America
2021,301,10010,22.824442,imputed_multilateral,Europe
2021,301,10001,750.45559,imputed_multilateral,Africa
2021,301,10011,46.263241,imputed_multilateral,Middle East
2021,301,10012,13.342336,imputed_multilateral,Oceania
2021,301,10007,348.686233,imputed_multilateral,Asia
2022,301,9998,133.425584,imputed_multilateral,"Developing countries, unspecified"
2022,301,10004,134.100794,imputed_multilateral,America
2022,301,10010,32.043056,imputed_multilateral,Europe
2022,301,10001,1137.461406,imputed_multilateral,Africa
2022,301,10011,51.244836,imputed_multilateral,Middle East
2022,301,10012,26.045349,imputed_multilateral,Oceania
2022,301,10007,375.534144,imputed_multilateral,Asia
2023,301,9998,80.758543,imputed_multilateral,"Developing countries, unspecified"
2023,301,10004,74.26843,imputed_multilateral,America
2023,301,10010,19.339055,imputed_multilateral,Europe
2023,301,10001,1122.935187,imputed_multilateral,Africa
2023,301,10011,59.958026,imputed_multilateral,Middle East
2023,301,10012,14.698165,imputed_multilateral,Oceania
2023,301,10007,471.531333,imputed_multilateral,Asia
2024,301,9998,99.516232,imputed_multilateral,"Developing countries, unspecified"
2024,301,10004,79.922382,imputed_multilateral,America
2024,301,10010,16.897075,imputed_multilateral,Europe
2024,301,10001,794.754099,imputed_multilateral,Africa
2024,301,10011,43.712124,imputed_multilateral,Middle East
2024,301,10012,13.266041,imputed_multilateral,Oceania
2024,301,10007,303.720027,imputed_multilateral,Asia
2023,68,10011,12.715952,imputed_multilateral,Middle East
2023,68,10012,1.162341,imputed_multilateral,Oceania
2023,68,10007,36.458071,imputed_multilateral,Asia
2024,68,9998,30.027304,imputed_multilateral,"Developing countries, unspecified"
2024,68,10004,7.768547,imputed_multilateral,America
2024,68,10010,170.472713,imputed_multilateral,Europe
2024,68,10001,61.906662,imputed_multilateral,Africa
2022,3,9998,104.349369,imputed_multilateral,"Developing countries, unspecified"
2022,3,10004,32.073418,imputed_multilateral,America
2022,3,10010,184.09477,imputed_multilateral,Europe
2022,3,10001,255.113895,imputed_multilateral,Africa
2022,3,10011,43.884094,imputed_multilateral,Middle East
2022,3,10012,3.728401,imputed_multilateral,Oceania
2022,3,10007,117.31204,imputed_multilateral,Asia
2023,3,9998,130.429632,imputed_multilateral,"Developing countries, unspecified"
2023,3,10004,49.402435,imputed_multilateral,America
2023,3,10010,233.961054,imputed_multilateral,Europe
2023,3,10001,276.996044,imputed_multilateral,Africa
2023,3,10011,56.111272,imputed_multilateral,Middle East
2023,3,10012,5.561715,imputed_multilateral,Oceania
2023,3,10007,155.788273,imputed_multilateral,Asia
2024,3,9998,91.33763,imputed_multilateral,"Developing countries, unspecified"
2024,3,10004,51.192758,imputed_multilateral,America
2024,3,10010,270.227171,imputed_multilateral,Europe
2024,3,10001,369.344201,imputed_multilateral,Africa
2024,3,10011,58.716737,imputed_multilateral,Middle East
2024,3,10012,5.881162,imputed_multilateral,Oceania
2024,3,10007,184.169914,imputed_multilateral,Asia
2013,82,9998,1.76,imputed_multilateral,"Developing countries, unspecified"
2008,82,9998,0.0,imputed_multilateral,"Developing countries, unspecified"
2008,82,10004,0.0,imputed_multilateral,America
2008,82,10010,0.0,imputed_multilateral,Europe
2008,82,10001,0.0,imputed_multilateral,Africa
2008,82,10011,0.0,imputed_multilateral,Middle East
2008,82,10012,0.0,imputed_multilateral,Oceania
2008,82,10007,0.0,imputed_multilateral,Asia
2002,82,10001,0.49,imputed_multilateral,Africa
2002,82,10012,0.0,imputed_multilateral,Oceania
2003,82,10012,0.0,imputed_multilateral,Oceania
2000,82,10012,0.0,imputed_multilateral,Oceania
2001,82,10011,0.0,imputed_multilateral,Middle East
2001,82,10012,0.0,imputed_multilateral,Oceania
2009,82,9998,0.0,imputed_multilateral,"Developing countries, unspecified"
2009,82,10004,0.0,imputed_multilateral,America
2009,82,10010,0.0,imputed_multilateral,Europe
2009,82,10001,0.0,imputed_multilateral,Africa
2009,82,10011,0.0,imputed_multilateral,Middle East
2009,82,10012,0.0,imputed_multilateral,Oceania
2009,82,10007,0.0,imputed_multilateral,Asia
2000,3,10010,40.01,imputed_multilateral,Europe
2000,3,10001,220.32,imputed_multilateral,Africa
2000,3,10011,26.4,imputed_multilateral,Middle East
2000,3,10012,3.68,imputed_multilateral,Oceania
2000,3,10007,142.71,imputed_multilateral,Asia
2001,3,9998,55.74,imputed_multilateral,"Developing countries, unspecified"
2001,3,10004,35.33,imputed_multilateral,America
2007,68,10001,42.77,imputed_multilateral,Africa
2007,68,10011,6.71,imputed_multilateral,Middle East
2007,68,10012,0.6,imputed_multilateral,Oceania
2007,68,10007,20.18,imputed_multilateral,Asia
2008,68,9998,15.53,imputed_multilateral,"Developing countries, unspecified"
2008,68,10004,10.63,imputed_multilateral,America
2008,68,10010,16.59,imputed_multilateral,Europe
2008,68,10001,56.44,imputed_multilateral,Africa
2008,68,10011,9.83,imputed_multilateral,Middle East
2008,68,10012,1.47,imputed_multilateral,Oceania
2008,68,10007,27.91,imputed_multilateral,Asia
2009,68,9998,16.67,imputed_multilateral,"Developing countries, unspecified"
2009,68,10004,9.45,imputed_multilateral,America
2009,68,10010,17.66,imputed_multilateral,Europe
2009,68,10001,46.08,imputed_multilateral,Africa
2009,68,10011,6.3,imputed_multilateral,Middle East
2009,68,10012,0.65,imputed_multilateral,Oceania
2009,68,10007,23.18,imputed_multilateral,Asia
2010,68,9998,15.29,imputed_multilateral,"Developing countries, unspecified"
2010,68,10004,13.58,imputed_multilateral,America
2010,68,10010,18.26,imputed_multilateral,Europe
2010,68,10001,57.29,imputed_multilateral,Africa
2010,68,10011,7.5,imputed_multilateral,Middle East
2010,68,10012,1.15,imputed_multilateral,Oceania
2010,68,10007,28.33,imputed_multilateral,Asia
2011,68,9998,13.96,imputed_multilateral,"Developing countries, unspecified"
2011,68,10004,11.95,imputed_multilateral,America
2011,68,10010,46.12,imputed_multilateral,Europe
2011,68,10001,62.32,imputed_multilateral,Africa
2011,68,10011,6.62,imputed_multilateral,Middle East
2011,68,10012,1.05,imputed_multilateral,Oceania
