year,donor_code,recipient_code,value,recipient
2010,976,10024,7.64,Not classified by income
2010,976,10045,151.68,Low income
2010,976,10046,104.77,Lower-middle income
2010,976,10047,17.0,Upper-middle income
2010,976,10048,-1.34,High income
2010,976,10049,0.05,Not classified by income
2010,978,10024,41.61,Not classified by income
2010,978,10046,20.31,Lower-middle income
2010,978,10047,86.0,Upper-middle income
2010,978,10048,1.81,High income
2010,988,10045,94.25,Low income
2010,988,10046,154.14,Lower-middle income
2010,988,10047,35.48,Upper-middle income
2010,1012,10046,21.53,Lower-middle income
2010,1013,10047,34.52,Upper-middle income
2010,1013,10048,-18.92,High income
2010,1311,10024,187.13,Not classified by income
2010,1311,10045,232.23,Low income
2010,1311,10046,346.75,Lower-middle income
2010,1311,10047,5.42,Upper-middle income
2010,1312,10024,32.73,Not classified by income
2010,1312,10045,1161.53,Low income
2010,1312,10046,1340.26,Lower-middle income
2010,1312,10047,468.95,Upper-middle income
2011,1,10024,265.15,Not classified by income
2011,1,10045,225.43,Low income
2011,1,10046,320.69,Lower-middle income
2011,1,10047,286.5,Upper-middle income
2011,1,10048,3.3,High income
2011,1,10049,0.8200000000000001,Not classified by income
2011,2,10024,936.17,Not classified by income
2011,2,10045,863.0899999999999,Low income
2011,2,10046,661.06,Lower-middle income
2011,2,10047,324.73,Upper-middle income
2011,2,10048,5.84,High income
2011,2,10049,1.23,Not classified by income
2011,3,10024,967.5400000000001,Not classified by income
2011,3,10045,687.34,Low income
2011,3,10046,1026.34,Lower-middle income
2011,3,10047,221.14,Upper-middle income
2011,3,10048,2.8,High income
2011,3,10049,0.9,Not classified by income
2011,4,10024,2656.05,Not classified by income
2011,4,10045,2742.54,Low income
2011,4,10046,4511.0,Lower-middle income
2011,4,10047,2932.83,Upper-middle income
2011,4,10048,32.76,High income
2011,4,10049,133.59,Not classified by income
2011,5,10024,3494.67,Not classified by income
2011,5,10045,2779.83,Low income
2011,5,10046,4615.43,Lower-middle income
2011,5,10047,3109.33,Upper-middle income
2011,5,10048,54.33,High income
2011,5,10049,12.52,Not classified by income
2011,6,10024,1037.41,Not classified by income
2011,6,10045,1274.27,Low income
2011,6,10046,1003.18,Lower-middle income
2011,6,10047,909.91,Upper-middle income
2011,6,10048,16.05,High income
2011,6,10049,3.9699999999999998,Not classified by income
2011,7,10024,3341.83,Not classified by income
2011,7,10045,1036.3899999999999,Low income
2011,7,10046,1322.56,Lower-middle income
2011,7,10047,536.0,Upper-middle income
2011,7,10048,7.58,High income
2011,7,10049,2.08,Not classified by income
2011,8,10024,2017.02,Not classified by income
2011,8,10045,1051.5700000000002,Low income
2011,8,10046,1173.32,Lower-middle income
2011,8,10047,460.13,Upper-middle income
2011,8,10048,-9.75,High income
2011,8,10049,1.41,Not classified by income
2011,9,10024,64.25999999999999,Not classified by income
2011,9,10045,276.33000000000004,Low income
2011,9,10046,268.16,Lower-middle income
2011,9,10047,89.33,Upper-middle income
2011,9,10048,1.5599999999999998,High income
2011,9,10049,0.35,Not classified by income
2011,10,10024,2088.69,Not classified by income
2011,10,10045,1479.6,Low income
2011,10,10046,1366.5900000000001,Lower-middle income
2011,10,10047,599.04,Upper-middle income
2011,10,10048,5.050000000000001,High income
2011,10,10049,2.0,Not classified by income
2011,11,10024,1320.24,Not classified by income
2011,11,10045,548.99,Low income
2011,11,10046,848.08,Lower-middle income
2011,11,10047,302.58,Upper-middle income
2011,11,10048,2.2199999999999998,High income
2011,11,10049,0.45,Not classified by income
2011,12,10024,3737.55,Not classified by income
2011,12,10045,3852.8900000000003,Low income
2011,12,10046,4646.23,Lower-middle income
2011,12,10047,1264.63,Upper-middle income
2011,12,10048,20.22,High income
2011,12,10049,128.95000000000002,Not classified by income
2011,18,10024,480.28000000000003,Not classified by income
2011,18,10045,281.63,Low income
2011,18,10046,459.19,Lower-middle income
2011,18,10047,170.34,Upper-middle income
2011,18,10048,2.8899999999999997,High income
2011,18,10049,1.19,Not classified by income
2011,20,10024,9.12,Not classified by income
2011,20,10045,11.18,Low income
2011,20,10046,3.63,Lower-middle income
2011,20,10047,0.98,Upper-middle income
2011,20,10048,0.0,High income
2011,20,10049,0.0,Not classified by income
2011,21,10024,192.6,Not classified by income
2011,21,10045,337.27000000000004,Low income
2011,21,10046,282.94,Lower-middle income
2011,21,10047,92.1,Upper-middle income
2011,21,10048,1.4000000000000001,High income
2011,21,10049,0.37,Not classified by income
2011,22,10024,100.03,Not classified by income
2011,22,10045,102.07,Low income
2011,22,10046,152.63,Lower-middle income
2011,22,10047,50.18,Upper-middle income
2011,22,10048,1.16,High income
2011,22,10049,0.15,Not classified by income
2011,30,10024,19.4,Not classified by income
2011,30,10045,4.22,Low income
2011,30,10046,5.98,Lower-middle income
2011,30,10047,7.45,Upper-middle income
2011,30,10048,0.13,High income
2011,30,10049,0.02,Not classified by income
2011,40,10024,91.44999999999999,Not classified by income
2011,40,10045,52.269999999999996,Low income
2011,40,10046,90.66,Lower-middle income
2011,40,10047,185.4,Upper-middle income
2011,40,10048,2.26,High income
2011,40,10049,0.43000000000000005,Not classified by income
2011,45,10024,13.3,Not classified by income
2011,50,10024,1238.42,Not classified by income
2011,50,10045,706.5,Low income
2011,50,10046,1252.56,Lower-middle income
2011,50,10047,842.19,Upper-middle income
2011,50,10048,24.92,High income
2011,50,10049,2.36,Not classified by income
2011,55,10024,177.42000000000002,Not classified by income
2011,55,10045,432.27,Low income
2011,55,10046,395.40000000000003,Lower-middle income
2011,55,10047,262.36,Upper-middle income
2011,55,10048,0.16999999999999998,High income
2011,55,10049,0.2,Not classified by income
2011,61,10024,15.71,Not classified by income
2011,61,10045,8.8,Low income
2011,61,10046,13.14,Lower-middle income
2011,61,10047,24.09,Upper-middle income
2011,61,10048,0.31,High income
2011,61,10049,0.05,Not classified by income
2011,68,10024,48.39,Not classified by income
2011,68,10045,46.81,Low income
2011,68,10046,69.11,Lower-middle income
2011,68,10047,78.86,Upper-middle income
2011,68,10048,1.1,High income
2011,68,10049,0.21000000000000002,Not classified by income
2011,69,10024,25.450000000000003,Not classified by income
2011,69,10045,12.84,Low income
2011,69,10046,18.77,Lower-middle income
2011,69,10047,28.009999999999998,Upper-middle income
2011,69,10048,0.46,High income
2011,69,10049,0.09,Not classified by income
2011,70,10024,25.81,Not classified by income
2011,72,10024,6.81,Not classified by income
2011,72,10045,6.66,Low income
2011,72,10046,16.89,Lower-middle income
2011,72,10047,13.92,Upper-middle income
2011,72,10048,0.26,High income
2011,72,10049,0.03,Not classified by income
2011,75,10024,31.0,Not classified by income
2011,75,10045,25.28,Low income
2011,75,10046,33.46,Lower-middle income
2011,75,10047,47.480000000000004,Upper-middle income
2011,75,10048,0.84,High income
2011,75,10049,0.14,Not classified by income
2011,76,10024,65.08,Not classified by income
2011,76,10045,65.45,Low income
2011,76,10046,102.95,Lower-middle income
2011,76,10047,179.09,Upper-middle income
2011,76,10048,2.36,High income
2011,76,10049,0.44,Not classified by income
2011,77,10024,24.98,Not classified by income
2011,77,10045,23.41,Low income
2011,77,10046,37.510000000000005,Lower-middle income
2011,77,10047,75.03,Upper-middle income
2011,77,10048,0.98,High income
2011,77,10049,0.19,Not classified by income
2011,82,10024,6.07,Not classified by income
2011,82,10045,4.73,Low income
2011,82,10046,5.390000000000001,Lower-middle income
2011,82,10047,7.85,Upper-middle income
2011,82,10048,0.11,High income
2011,82,10049,0.02,Not classified by income
2011,83,10024,0.55,Not classified by income
2011,83,10045,0.15,Low income
2011,83,10046,0.05,Lower-middle income
2011,83,10047,0.52,Upper-middle income
2011,84,10024,8.95,Not classified by income
2011,84,10045,20.1,Low income
2011,84,10046,9.780000000000001,Lower-middle income
2011,84,10047,12.510000000000002,Upper-middle income
2011,84,10048,0.21,High income
2011,84,10049,0.03,Not classified by income
2011,87,10024,112.74,Not classified by income
2011,87,10045,89.65,Low income
2011,87,10046,192.79,Lower-middle income
2011,87,10047,43.72,Upper-middle income
2011,87,10048,0.16,High income
2011,87,10049,0.11,Not classified by income
2011,104,10024,19.91,Not classified by income
2011,104,10045,5.4,Low income
2011,104,10046,28.09,Lower-middle income
2011,104,10047,-1.43,Upper-middle income
2011,301,10024,2175.12,Not classified by income
2011,301,10045,1230.8,Low income
2011,301,10046,1720.67,Lower-middle income
2011,301,10047,243.41,Upper-middle income
2011,301,10048,4.96,High income
2011,301,10049,1.33,Not classified by income
2011,302,10024,8066.23,Not classified by income
2011,302,10045,8826.28,Low income
2011,302,10046,8837.66,Lower-middle income
2011,302,10047,5090.58,Upper-middle income
2011,302,10048,27.59,High income
2011,302,10049,10.01,Not classified by income
2011,546,10024,100.06,Not classified by income
2011,546,10045,6.43,Low income
2011,546,10046,46.67,Lower-middle income
2011,546,10047,51.28,Upper-middle income
2011,546,10048,1.31,High income
2011,546,10049,0.16,Not classified by income
2011,552,10024,0.89,Not classified by income
2011,552,10045,-7.83,Low income
2011,552,10046,146.47,Lower-middle income
2011,552,10047,6.25,Upper-middle income
2011,552,10048,-1.36,High income
2011,566,10024,4773.29,Not classified by income
2011,576,10024,44.08,Not classified by income
2011,576,10045,150.27,Low income
2011,576,10046,143.36,Lower-middle income
2011,576,10047,354.3,Upper-middle income
2011,576,10048,5.95,High income
2011,576,10049,0.04,Not classified by income
2011,701,10024,2859.11,Not classified by income
2011,701,10045,2600.5699999999997,Low income
2011,701,10046,5056.5,Lower-middle income
2011,701,10047,516.38,Upper-middle income
2011,701,10048,31.520000000000003,High income
2011,701,10049,7.08,Not classified by income
2011,732,10024,331.84,Not classified by income
2011,742,10024,198.99,Not classified by income
2011,742,10045,162.05,Low income
2011,742,10046,800.5699999999999,Lower-middle income
2011,742,10047,142.48000000000002,Upper-middle income
2011,742,10048,1.04,High income
2011,742,10049,0.62,Not classified by income
2011,764,10024,7.83,Not classified by income
2011,764,10045,2.8600000000000003,Low income
2011,764,10046,13.98,Lower-middle income
2011,764,10047,1.91,Upper-middle income
2011,764,10048,0.06,High income
2011,764,10049,0.04,Not classified by income
2011,801,10024,1445.34,Not classified by income
2011,801,10045,489.65,Low income
2011,801,10046,2595.55,Lower-middle income
2011,801,10047,275.96,Upper-middle income
2011,801,10048,39.87,High income
2011,801,10049,11.66,Not classified by income
2011,811,10024,233.14,Not classified by income
2011,811,10045,54.36,Low income
2011,811,10046,176.77,Lower-middle income
2011,811,10047,189.03,Upper-middle income
2011,811,10048,9.45,High income
2011,811,10049,3.75,Not classified by income
2011,812,10046,2.38,Lower-middle income
2011,812,10047,5.66,Upper-middle income
2011,820,10024,116.41,Not classified by income
2011,820,10045,26.92,Low income
2011,820,10046,179.41000000000003,Lower-middle income
2011,820,10047,34.03,Upper-middle income
2011,820,10048,2.8800000000000003,High income
2011,820,10049,49.5,Not classified by income
2011,905,10024,73.19,Not classified by income
2011,905,10045,2765.7,Low income
2011,905,10046,5528.12,Lower-middle income
2011,905,10047,-1316.84,Upper-middle income
2011,905,10048,-0.41,High income
2011,906,10024,5.32,Not classified by income
2011,906,10046,10.52,Lower-middle income
2011,906,10047,25.01,Upper-middle income
2011,906,10048,-2.0,High income
2011,906,10049,-0.18,Not classified by income
2011,913,10024,1.36,Not classified by income
2011,913,10045,111.26,Low income
2011,913,10046,9.24,Lower-middle income
2011,913,10047,3.27,Upper-middle income
2011,913,10048,0.09,High income
2011,914,10024,272.83,Not classified by income
2011,914,10045,1046.72,Low income
2011,914,10046,832.67,Lower-middle income
2011,914,10047,-4.75,Upper-middle income
2011,914,10048,-0.75,High income
2011,918,10024,2936.82,Not classified by income
2011,918,10045,2945.52,Low income
2011,918,10046,4499.150000000001,Lower-middle income
2011,918,10047,6814.96,Upper-middle income
2011,918,10048,132.07,High income
2011,918,10049,23.130000000000003,Not classified by income
2011,921,10024,6.99,Not classified by income
2011,921,10045,119.17,Low income
2011,921,10046,180.63,Lower-middle income
2011,921,10047,-5.61,Upper-middle income
2011,923,10045,48.4,Low income
2011,923,10046,13.45,Lower-middle income
2011,923,10047,0.0,Upper-middle income
2011,928,10024,311.05,Not classified by income
2011,928,10045,37.37,Low income
2011,928,10046,76.68,Lower-middle income
2011,928,10047,26.15,Upper-middle income
2011,928,10048,0.63,High income
2011,928,10049,0.38,Not classified by income
2011,944,10024,35.77,Not classified by income
2011,944,10045,4.92,Low income
2011,944,10046,14.59,Lower-middle income
2011,944,10047,14.33,Upper-middle income
2011,944,10048,0.44,High income
2011,944,10049,0.18,Not classified by income
2011,948,10024,12.39,Not classified by income
2011,948,10047,0.1,Upper-middle income
2011,951,10024,14.38,Not classified by income
2011,951,10045,28.27,Low income
2011,951,10046,74.42,Lower-middle income
2011,951,10047,22.62,Upper-middle income
2011,953,10024,2.0,Not classified by income
2011,953,10045,34.12,Low income
2011,953,10046,11.49,Lower-middle income
2011,953,10047,-3.24,Upper-middle income
2011,953,10048,2.4,High income
2011,958,10045,251.65,Low income
2011,958,10046,450.74,Lower-middle income
2011,958,10047,70.02,Upper-middle income
2011,959,10024,79.74,Not classified by income
2011,959,10045,170.61,Low income
2011,959,10046,198.4,Lower-middle income
2011,959,10047,37.89,Upper-middle income
2011,959,10048,2.39,High income
2011,959,10049,0.6,Not classified by income
2011,963,10024,349.09,Not classified by income
2011,963,10045,360.85,Low income
2011,963,10046,328.66,Lower-middle income
2011,963,10047,47.82,Upper-middle income
2011,963,10048,1.45,High income
2011,963,10049,1.42,Not classified by income
2011,964,10045,50.9,Low income
2011,964,10046,346.19,Lower-middle income
2011,964,10047,210.85,Upper-middle income
2011,966,10024,14.28,Not classified by income
2011,966,10045,138.67,Low income
2011,966,10046,166.57,Lower-middle income
2011,966,10047,17.39,Upper-middle income
2011,967,10024,243.13,Not classified by income
2011,967,10045,61.43,Low income
2011,967,10046,49.91,Lower-middle income
2011,967,10047,83.92,Upper-middle income
2011,967,10049,2.95,Not classified by income
2011,971,10024,198.79,Not classified by income
2011,971,10045,15.94,Low income
